#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000084l	1	2	1.0	1.0	0.0	1.0
ptg000084l	101	102	45.0	39.0	54.0	26.0
ptg000084l	201	202	38.0	29.0	42.0	21.0
ptg000084l	301	302	29.0	34.0	39.0	42.0
ptg000084l	401	402	29.0	25.0	32.0	36.0
ptg000084l	501	502	46.0	56.0	46.0	46.0
ptg000084l	601	602	48.0	45.0	30.0	39.0
ptg000084l	701	702	16.0	8.0	5.0	3.0
ptg000084l	801	802	15.0	10.0	7.0	8.0
ptg000084l	901	902	7.0	8.0	8.0	7.0
ptg000084l	1001	1002	35.0	21.0	29.0	24.0
ptg000084l	1101	1102	32.0	13.0	15.0	22.0
ptg000084l	1201	1202	29.0	23.0	27.0	27.0
ptg000084l	1301	1302	43.0	29.0	28.0	20.0
ptg000084l	1401	1402	37.0	16.0	31.0	25.0
ptg000084l	1501	1502	45.0	24.0	41.0	30.0
ptg000084l	1601	1602	54.0	35.0	50.0	29.0
ptg000084l	1701	1702	102.0	38.0	83.0	31.0
ptg000084l	1801	1802	122.0	58.0	97.0	29.0
ptg000084l	1901	1902	46.0	30.0	45.0	33.0
ptg000084l	2001	2002	31.0	33.0	34.0	37.0
ptg000084l	2101	2102	58.0	45.0	41.0	17.0
ptg000084l	2201	2202	137.0	37.0	115.0	16.0
ptg000084l	2301	2302	16.0	6.0	27.0	6.0
ptg000084l	2401	2402	24.0	13.0	16.0	22.0
ptg000084l	2501	2502	28.0	26.0	17.0	26.0
ptg000084l	2601	2602	64.0	33.0	57.0	31.0
ptg000084l	2701	2702	31.0	19.0	25.0	27.0
ptg000084l	2801	2802	77.0	49.0	58.0	26.0
ptg000084l	2901	2902	40.0	32.0	25.0	25.0
ptg000084l	3001	3002	29.0	25.0	36.0	25.0
ptg000084l	3101	3102	33.0	43.0	38.0	22.0
ptg000084l	3201	3202	28.0	36.0	33.0	27.0
ptg000084l	3301	3302	22.0	44.0	38.0	26.0
ptg000084l	3401	3402	22.0	26.0	22.0	28.0
ptg000084l	3501	3502	22.0	21.0	29.0	33.0
ptg000084l	3601	3602	30.0	25.0	37.0	30.0
ptg000084l	3701	3702	37.0	23.0	30.0	24.0
ptg000084l	3801	3802	38.0	22.0	23.0	38.0
ptg000084l	3901	3902	38.0	25.0	27.0	23.0
ptg000084l	4001	4002	34.0	39.0	36.0	22.0
ptg000084l	4101	4102	39.0	25.0	30.0	31.0
ptg000084l	4201	4202	35.0	20.0	25.0	14.0
ptg000084l	4301	4302	25.0	28.0	18.0	23.0
ptg000084l	4401	4402	31.0	24.0	16.0	29.0
ptg000084l	4501	4502	38.0	35.0	39.0	34.0
ptg000084l	4601	4602	36.0	25.0	45.0	38.0
ptg000084l	4701	4702	50.0	27.0	47.0	36.0
ptg000084l	4801	4802	48.0	33.0	50.0	31.0
ptg000084l	4901	4902	56.0	38.0	57.0	47.0
ptg000084l	5001	5002	62.0	49.0	70.0	46.0
ptg000084l	5101	5102	62.0	50.0	83.0	43.0
ptg000084l	5201	5202	68.0	45.0	59.0	43.0
ptg000084l	5301	5302	83.0	49.0	71.0	48.0
ptg000084l	5401	5402	76.0	48.0	55.0	34.0
ptg000084l	5501	5502	48.0	30.0	44.0	37.0
ptg000084l	5601	5602	53.0	40.0	52.0	25.0
ptg000084l	5701	5702	70.0	56.0	63.0	47.0
ptg000084l	5801	5802	83.0	71.0	65.0	62.0
ptg000084l	5901	5902	63.0	51.0	82.0	60.0
ptg000084l	6001	6002	63.0	51.0	67.0	67.0
ptg000084l	6101	6102	12.0	16.0	15.0	14.0
ptg000084l	6201	6202	28.0	38.0	28.0	20.0
ptg000084l	6301	6302	18.0	36.0	28.0	17.0
ptg000084l	6401	6402	4.0	8.0	6.0	3.0
ptg000084l	6501	6502	1.0	4.0	0.0	3.0
ptg000084l	6601	6602	33.0	50.0	24.0	36.0
ptg000084l	6701	6702	118.0	172.0	114.0	161.0
ptg000084l	6801	6802	94.0	153.0	114.0	151.0
