#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000114l	1	2	0.0	0.0	0.0	0.0
ptg000114l	102	103	1.0	1.0	0.0	0.0
ptg000114l	203	204	0.0	0.0	0.0	0.0
ptg000114l	304	305	4.0	1.0	6.0	1.0
ptg000114l	405	406	2.0	1.0	1.0	1.0
ptg000114l	506	507	2.0	2.0	2.0	0.0
ptg000114l	607	608	7.0	6.0	9.0	5.0
ptg000114l	708	709	4.0	13.0	10.0	5.0
ptg000114l	809	810	6.0	7.0	9.0	11.0
ptg000114l	910	911	11.0	5.0	7.0	10.0
ptg000114l	1011	1012	13.0	8.0	12.0	9.0
ptg000114l	1112	1113	3.0	1.0	6.0	5.0
ptg000114l	1213	1214	0.0	1.0	0.0	0.0
ptg000114l	1314	1315	5.0	3.0	6.0	4.0
ptg000114l	1415	1416	8.0	5.0	13.0	13.0
ptg000114l	1516	1517	6.0	8.0	11.0	17.0
ptg000114l	1617	1618	0.0	0.0	0.0	0.0
ptg000114l	1718	1719	0.0	0.0	0.0	0.0
ptg000114l	1819	1820	0.0	0.0	0.0	0.0
ptg000114l	1920	1921	0.0	0.0	0.0	0.0
ptg000114l	2021	2022	1.0	0.0	0.0	0.0
ptg000114l	2122	2123	2.0	0.0	0.0	1.0
ptg000114l	2223	2224	0.0	0.0	0.0	0.0
ptg000114l	2324	2325	6.0	4.0	10.0	13.0
ptg000114l	2425	2426	17.0	5.0	13.0	9.0
ptg000114l	2526	2527	29.0	24.0	27.0	26.0
ptg000114l	2627	2628	17.0	12.0	7.0	13.0
ptg000114l	2728	2729	1.0	1.0	2.0	0.0
ptg000114l	2829	2830	0.0	1.0	1.0	0.0
ptg000114l	2930	2931	0.0	0.0	1.0	0.0
ptg000114l	3031	3032	0.0	0.0	0.0	0.0
ptg000114l	3132	3133	0.0	0.0	0.0	0.0
ptg000114l	3233	3234	1.0	2.0	2.0	0.0
ptg000114l	3334	3335	2.0	1.0	4.0	1.0
ptg000114l	3435	3436	5.0	4.0	7.0	4.0
ptg000114l	3536	3537	9.0	10.0	11.0	11.0
ptg000114l	3637	3638	13.0	6.0	14.0	10.0
ptg000114l	3738	3739	14.0	5.0	11.0	7.0
ptg000114l	3839	3840	16.0	7.0	14.0	11.0
ptg000114l	3940	3941	11.0	5.0	8.0	8.0
ptg000114l	4041	4042	6.0	1.0	1.0	5.0
ptg000114l	4142	4143	4.0	1.0	6.0	1.0
ptg000114l	4243	4244	2.0	2.0	4.0	5.0
ptg000114l	4344	4345	2.0	1.0	4.0	2.0
ptg000114l	4445	4446	2.0	0.0	3.0	2.0
ptg000114l	4546	4547	2.0	3.0	1.0	0.0
ptg000114l	4647	4648	3.0	4.0	5.0	7.0
ptg000114l	4748	4749	8.0	10.0	11.0	12.0
ptg000114l	4849	4850	10.0	9.0	11.0	8.0
ptg000114l	4950	4951	13.0	11.0	4.0	6.0
ptg000114l	5051	5052	9.0	13.0	9.0	7.0
ptg000114l	5152	5153	4.0	10.0	5.0	6.0
ptg000114l	5253	5254	1.0	2.0	0.0	3.0
ptg000114l	5354	5355	8.0	12.0	8.0	10.0
ptg000114l	5455	5456	9.0	13.0	9.0	13.0
ptg000114l	5556	5557	7.0	9.0	7.0	8.0
ptg000114l	5657	5658	7.0	10.0	12.0	8.0
ptg000114l	5758	5759	3.0	9.0	8.0	10.0
ptg000114l	5859	5860	1.0	2.0	0.0	4.0
ptg000114l	5960	5961	2.0	2.0	4.0	4.0
ptg000114l	6061	6062	2.0	2.0	8.0	5.0
ptg000114l	6162	6163	0.0	0.0	0.0	0.0
ptg000114l	6263	6264	3.0	1.0	9.0	4.0
ptg000114l	6364	6365	6.0	5.0	16.0	7.0
ptg000114l	6465	6466	11.0	6.0	12.0	9.0
ptg000114l	6566	6567	8.0	6.0	10.0	9.0
ptg000114l	6667	6668	6.0	6.0	9.0	16.0
ptg000114l	6768	6769	7.0	3.0	9.0	7.0
ptg000114l	6869	6870	1.0	1.0	0.0	0.0
ptg000114l	6970	6971	5.0	1.0	2.0	4.0
ptg000114l	7071	7072	5.0	6.0	9.0	8.0
ptg000114l	7172	7173	7.0	6.0	8.0	7.0
ptg000114l	7273	7274	7.0	4.0	9.0	5.0
ptg000114l	7374	7375	0.0	0.0	1.0	0.0
ptg000114l	7475	7476	0.0	2.0	0.0	0.0
ptg000114l	7576	7577	0.0	0.0	0.0	0.0
ptg000114l	7677	7678	0.0	0.0	0.0	0.0
