#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000034l	1	2	0.0	0.0	0.0	0.0
ptg000034l	101	102	0.0	0.0	0.0	0.0
ptg000034l	201	202	0.0	0.0	0.0	0.0
ptg000034l	301	302	0.0	1.0	0.0	0.0
ptg000034l	401	402	1.0	1.0	1.0	0.0
ptg000034l	501	502	2.0	3.0	2.0	1.0
ptg000034l	601	602	59.0	45.0	70.0	75.0
ptg000034l	701	702	78.0	84.0	94.0	123.0
ptg000034l	801	802	42.0	34.0	48.0	55.0
ptg000034l	901	902	1.0	1.0	1.0	3.0
ptg000034l	1001	1002	2.0	3.0	4.0	0.0
ptg000034l	1101	1102	0.0	1.0	2.0	0.0
ptg000034l	1201	1202	2.0	6.0	2.0	2.0
ptg000034l	1301	1302	63.0	67.0	49.0	47.0
ptg000034l	1401	1402	32.0	29.0	18.0	21.0
ptg000034l	1501	1502	1.0	1.0	1.0	0.0
ptg000034l	1601	1602	0.0	0.0	0.0	2.0
ptg000034l	1701	1702	0.0	1.0	0.0	0.0
ptg000034l	1801	1802	0.0	0.0	0.0	0.0
ptg000034l	1901	1902	0.0	1.0	1.0	0.0
ptg000034l	2001	2002	0.0	0.0	0.0	0.0
ptg000034l	2101	2102	0.0	0.0	0.0	0.0
ptg000034l	2201	2202	2.0	2.0	0.0	0.0
ptg000034l	2301	2302	3.0	2.0	1.0	0.0
ptg000034l	2401	2402	30.0	13.0	38.0	11.0
ptg000034l	2501	2502	18.0	13.0	31.0	13.0
ptg000034l	2601	2602	21.0	20.0	36.0	21.0
ptg000034l	2701	2702	1.0	3.0	3.0	2.0
ptg000034l	2801	2802	6.0	7.0	3.0	9.0
ptg000034l	2901	2902	0.0	0.0	0.0	0.0
ptg000034l	3001	3002	0.0	0.0	0.0	0.0
ptg000034l	3101	3102	42.0	42.0	35.0	25.0
ptg000034l	3201	3202	69.0	55.0	53.0	37.0
ptg000034l	3301	3302	3.0	2.0	3.0	1.0
ptg000034l	3401	3402	0.0	1.0	4.0	0.0
ptg000034l	3501	3502	10.0	4.0	8.0	8.0
ptg000034l	3601	3602	0.0	0.0	2.0	1.0
ptg000034l	3701	3702	7.0	8.0	6.0	3.0
ptg000034l	3801	3802	0.0	0.0	1.0	1.0
ptg000034l	3901	3902	0.0	0.0	1.0	0.0
ptg000034l	4001	4002	27.0	37.0	22.0	55.0
ptg000034l	4101	4102	38.0	59.0	34.0	77.0
ptg000034l	4201	4202	12.0	36.0	20.0	57.0
ptg000034l	4301	4302	16.0	22.0	21.0	41.0
ptg000034l	4401	4402	20.0	16.0	18.0	33.0
ptg000034l	4501	4502	21.0	36.0	26.0	37.0
ptg000034l	4601	4602	8.0	32.0	15.0	33.0
ptg000034l	4701	4702	13.0	37.0	18.0	46.0
ptg000034l	4801	4802	26.0	44.0	31.0	67.0
ptg000034l	4901	4902	15.0	20.0	20.0	31.0
ptg000034l	5001	5002	18.0	24.0	20.0	32.0
ptg000034l	5101	5102	11.0	30.0	15.0	24.0
ptg000034l	5201	5202	11.0	26.0	13.0	26.0
ptg000034l	5301	5302	7.0	11.0	12.0	21.0
ptg000034l	5401	5402	7.0	12.0	8.0	10.0
ptg000034l	5501	5502	11.0	20.0	15.0	15.0
ptg000034l	5601	5602	15.0	50.0	26.0	47.0
ptg000034l	5701	5702	37.0	89.0	30.0	90.0
