#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000093l	1	2	1.0	2.0	0.0	1.0
ptg000093l	101	102	25.0	34.0	36.0	29.0
ptg000093l	201	202	38.0	44.0	51.0	49.0
ptg000093l	301	302	53.0	52.0	60.0	73.0
ptg000093l	401	402	67.0	64.0	53.0	82.0
ptg000093l	501	502	80.0	61.0	64.0	107.0
ptg000093l	601	602	73.0	86.0	74.0	101.0
ptg000093l	701	702	79.0	92.0	70.0	94.0
ptg000093l	801	802	58.0	61.0	67.0	63.0
ptg000093l	901	902	58.0	61.0	63.0	75.0
ptg000093l	1001	1002	60.0	61.0	59.0	63.0
ptg000093l	1101	1102	58.0	50.0	58.0	66.0
ptg000093l	1201	1202	62.0	75.0	49.0	81.0
ptg000093l	1301	1302	58.0	69.0	48.0	69.0
ptg000093l	1401	1402	58.0	73.0	66.0	83.0
ptg000093l	1501	1502	46.0	48.0	38.0	60.0
ptg000093l	1601	1602	45.0	43.0	46.0	58.0
ptg000093l	1701	1702	16.0	19.0	17.0	22.0
ptg000093l	1801	1802	14.0	7.0	7.0	14.0
ptg000093l	1901	1902	11.0	13.0	5.0	13.0
ptg000093l	2001	2002	6.0	3.0	2.0	4.0
ptg000093l	2101	2102	24.0	31.0	18.0	33.0
ptg000093l	2201	2202	45.0	44.0	31.0	50.0
ptg000093l	2301	2302	31.0	31.0	31.0	36.0
ptg000093l	2401	2402	38.0	56.0	41.0	61.0
ptg000093l	2501	2502	60.0	82.0	65.0	88.0
ptg000093l	2601	2602	36.0	54.0	51.0	62.0
ptg000093l	2701	2702	22.0	38.0	24.0	45.0
ptg000093l	2801	2802	12.0	13.0	13.0	15.0
ptg000093l	2901	2902	26.0	34.0	35.0	64.0
ptg000093l	3001	3002	15.0	27.0	23.0	37.0
ptg000093l	3101	3102	6.0	11.0	7.0	7.0
ptg000093l	3201	3202	21.0	29.0	26.0	53.0
ptg000093l	3301	3302	24.0	30.0	19.0	62.0
ptg000093l	3401	3402	6.0	9.0	3.0	11.0
ptg000093l	3501	3502	1.0	1.0	0.0	4.0
ptg000093l	3601	3602	27.0	27.0	29.0	43.0
ptg000093l	3701	3702	29.0	38.0	33.0	57.0
ptg000093l	3801	3802	25.0	24.0	18.0	29.0
ptg000093l	3901	3902	1.0	1.0	2.0	5.0
ptg000093l	4001	4002	26.0	20.0	25.0	39.0
ptg000093l	4101	4102	31.0	26.0	28.0	46.0
ptg000093l	4201	4202	13.0	11.0	7.0	19.0
ptg000093l	4301	4302	7.0	4.0	1.0	6.0
ptg000093l	4401	4402	0.0	2.0	2.0	0.0
ptg000093l	4501	4502	7.0	10.0	17.0	10.0
ptg000093l	4601	4602	35.0	43.0	32.0	45.0
ptg000093l	4701	4702	44.0	26.0	49.0	52.0
ptg000093l	4801	4802	50.0	48.0	38.0	58.0
ptg000093l	4901	4902	26.0	30.0	19.0	32.0
ptg000093l	5001	5002	9.0	10.0	12.0	13.0
ptg000093l	5101	5102	42.0	39.0	42.0	59.0
ptg000093l	5201	5202	41.0	46.0	39.0	58.0
ptg000093l	5301	5302	37.0	28.0	31.0	44.0
ptg000093l	5401	5402	2.0	2.0	1.0	6.0
ptg000093l	5501	5502	44.0	53.0	33.0	61.0
ptg000093l	5601	5602	51.0	76.0	39.0	75.0
ptg000093l	5701	5702	51.0	56.0	46.0	88.0
ptg000093l	5801	5802	43.0	41.0	60.0	92.0
ptg000093l	5901	5902	34.0	28.0	41.0	39.0
ptg000093l	6001	6002	15.0	23.0	20.0	17.0
ptg000093l	6101	6102	42.0	45.0	53.0	62.0
ptg000093l	6201	6202	40.0	39.0	55.0	83.0
ptg000093l	6301	6302	48.0	47.0	58.0	87.0
ptg000093l	6401	6402	27.0	30.0	44.0	38.0
ptg000093l	6501	6502	42.0	36.0	39.0	63.0
ptg000093l	6601	6602	73.0	72.0	77.0	81.0
ptg000093l	6701	6702	69.0	83.0	89.0	80.0
ptg000093l	6801	6802	65.0	66.0	86.0	92.0
ptg000093l	6901	6902	64.0	63.0	92.0	95.0
ptg000093l	7001	7002	56.0	78.0	77.0	107.0
ptg000093l	7101	7102	70.0	77.0	84.0	123.0
ptg000093l	7201	7202	53.0	59.0	74.0	84.0
ptg000093l	7301	7302	29.0	25.0	38.0	50.0
ptg000093l	7401	7402	27.0	25.0	22.0	27.0
ptg000093l	7501	7502	26.0	17.0	25.0	29.0
ptg000093l	7601	7602	10.0	8.0	11.0	14.0
ptg000093l	7701	7702	3.0	2.0	1.0	1.0
ptg000093l	7801	7802	8.0	8.0	16.0	15.0
ptg000093l	7901	7902	4.0	5.0	13.0	13.0
ptg000093l	8001	8002	1.0	0.0	0.0	0.0
ptg000093l	8101	8102	11.0	5.0	12.0	13.0
ptg000093l	8201	8202	24.0	5.0	26.0	24.0
ptg000093l	8301	8302	20.0	10.0	28.0	24.0
ptg000093l	8401	8402	14.0	13.0	23.0	11.0
ptg000093l	8501	8502	5.0	7.0	9.0	7.0
ptg000093l	8601	8602	8.0	7.0	17.0	20.0
ptg000093l	8701	8702	36.0	27.0	44.0	53.0
ptg000093l	8801	8802	15.0	11.0	16.0	13.0
ptg000093l	8901	8902	11.0	13.0	19.0	24.0
ptg000093l	9001	9002	22.0	20.0	22.0	30.0
ptg000093l	9101	9102	3.0	10.0	10.0	7.0
ptg000093l	9201	9202	36.0	57.0	45.0	51.0
ptg000093l	9301	9302	40.0	57.0	53.0	75.0
ptg000093l	9401	9402	17.0	39.0	25.0	46.0
ptg000093l	9501	9502	15.0	31.0	32.0	33.0
ptg000093l	9601	9602	14.0	25.0	26.0	29.0
ptg000093l	9701	9702	16.0	22.0	22.0	23.0
ptg000093l	9801	9802	9.0	22.0	13.0	15.0
ptg000093l	9901	9902	12.0	11.0	16.0	8.0
ptg000093l	10001	10002	29.0	35.0	36.0	47.0
ptg000093l	10101	10102	11.0	12.0	15.0	27.0
ptg000093l	10201	10202	15.0	34.0	42.0	64.0
ptg000093l	10301	10302	40.0	42.0	44.0	76.0
ptg000093l	10401	10402	33.0	26.0	32.0	47.0
ptg000093l	10501	10502	43.0	51.0	57.0	76.0
ptg000093l	10601	10602	21.0	26.0	28.0	20.0
ptg000093l	10701	10702	9.0	12.0	16.0	10.0
ptg000093l	10801	10802	44.0	50.0	41.0	55.0
ptg000093l	10901	10902	28.0	35.0	17.0	34.0
ptg000093l	11001	11002	13.0	8.0	15.0	12.0
ptg000093l	11101	11102	9.0	12.0	14.0	13.0
ptg000093l	11201	11202	3.0	3.0	4.0	4.0
ptg000093l	11301	11302	2.0	2.0	2.0	2.0
ptg000093l	11401	11402	5.0	16.0	13.0	11.0
ptg000093l	11501	11502	6.0	16.0	13.0	10.0
ptg000093l	11601	11602	1.0	0.0	3.0	1.0
ptg000093l	11701	11702	10.0	7.0	9.0	4.0
ptg000093l	11801	11802	4.0	3.0	7.0	2.0
ptg000093l	11901	11902	0.0	2.0	0.0	3.0
ptg000093l	12001	12002	3.0	8.0	2.0	5.0
ptg000093l	12101	12102	0.0	0.0	1.0	2.0
ptg000093l	12201	12202	3.0	6.0	8.0	9.0
ptg000093l	12301	12302	3.0	6.0	7.0	7.0
ptg000093l	12401	12402	0.0	2.0	1.0	1.0
ptg000093l	12501	12502	11.0	11.0	11.0	9.0
ptg000093l	12601	12602	31.0	29.0	25.0	37.0
ptg000093l	12701	12702	38.0	46.0	46.0	57.0
ptg000093l	12801	12802	49.0	69.0	60.0	75.0
ptg000093l	12901	12902	46.0	57.0	53.0	72.0
ptg000093l	13001	13002	45.0	62.0	61.0	85.0
ptg000093l	13101	13102	73.0	67.0	79.0	107.0
ptg000093l	13201	13202	65.0	65.0	76.0	109.0
ptg000093l	13301	13302	73.0	81.0	68.0	122.0
ptg000093l	13401	13402	60.0	75.0	67.0	101.0
ptg000093l	13501	13502	53.0	55.0	64.0	100.0
ptg000093l	13601	13602	59.0	68.0	63.0	90.0
ptg000093l	13701	13702	51.0	85.0	80.0	100.0
ptg000093l	13801	13802	18.0	49.0	44.0	58.0
ptg000093l	13901	13902	38.0	55.0	51.0	64.0
ptg000093l	14001	14002	152.0	211.0	198.0	239.0
ptg000093l	14101	14102	304.0	383.0	369.0	379.0
ptg000093l	14201	14202	448.0	532.0	491.0	596.0
ptg000093l	14301	14302	594.0	672.0	585.0	971.0
ptg000093l	14401	14402	1461.0	1745.0	1567.0	2367.0
ptg000093l	14501	14502	1084.0	1293.0	1216.0	1664.0
ptg000093l	14601	14602	44.0	60.0	60.0	66.0
ptg000093l	14701	14702	263.0	336.0	314.0	432.0
ptg000093l	14801	14802	312.0	377.0	361.0	444.0
ptg000093l	14901	14902	187.0	240.0	240.0	276.0
ptg000093l	15001	15002	136.0	173.0	193.0	199.0
ptg000093l	15101	15102	107.0	123.0	109.0	141.0
ptg000093l	15201	15202	74.0	86.0	83.0	108.0
ptg000093l	15301	15302	54.0	63.0	74.0	92.0
ptg000093l	15401	15402	51.0	54.0	57.0	80.0
ptg000093l	15501	15502	44.0	55.0	46.0	71.0
ptg000093l	15601	15602	23.0	31.0	22.0	31.0
