#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000105l	1	2	0.0	0.0	0.0	0.0
ptg000105l	101	102	11.0	8.0	14.0	9.0
ptg000105l	201	202	58.0	41.0	71.0	22.0
ptg000105l	301	302	1.0	7.0	5.0	4.0
ptg000105l	401	402	4.0	3.0	4.0	6.0
ptg000105l	501	502	6.0	4.0	5.0	1.0
ptg000105l	601	602	21.0	7.0	11.0	7.0
ptg000105l	701	702	22.0	10.0	21.0	7.0
ptg000105l	801	802	21.0	15.0	16.0	5.0
ptg000105l	901	902	64.0	61.0	46.0	26.0
ptg000105l	1001	1002	0.0	0.0	0.0	1.0
ptg000105l	1101	1102	2.0	3.0	2.0	1.0
ptg000105l	1201	1202	5.0	4.0	8.0	2.0
ptg000105l	1301	1302	0.0	2.0	0.0	1.0
ptg000105l	1401	1402	21.0	17.0	22.0	18.0
ptg000105l	1501	1502	28.0	20.0	22.0	16.0
ptg000105l	1601	1602	0.0	0.0	0.0	0.0
ptg000105l	1701	1702	0.0	0.0	0.0	0.0
ptg000105l	1801	1802	44.0	35.0	28.0	13.0
ptg000105l	1901	1902	20.0	14.0	16.0	9.0
ptg000105l	2001	2002	1.0	3.0	2.0	4.0
ptg000105l	2101	2102	21.0	9.0	13.0	7.0
ptg000105l	2201	2202	13.0	10.0	14.0	4.0
ptg000105l	2301	2302	0.0	2.0	1.0	0.0
ptg000105l	2401	2402	2.0	2.0	2.0	1.0
ptg000105l	2501	2502	7.0	11.0	8.0	6.0
ptg000105l	2601	2602	19.0	14.0	15.0	13.0
ptg000105l	2701	2702	13.0	6.0	11.0	8.0
ptg000105l	2801	2802	20.0	16.0	22.0	18.0
ptg000105l	2901	2902	1.0	1.0	1.0	1.0
ptg000105l	3001	3002	10.0	6.0	17.0	13.0
ptg000105l	3101	3102	0.0	0.0	0.0	0.0
ptg000105l	3201	3202	1.0	1.0	2.0	4.0
