#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000102l	1	2	0.0	1.0	0.0	0.0
ptg000102l	101	102	29.0	6.0	13.0	5.0
ptg000102l	201	202	34.0	15.0	23.0	8.0
ptg000102l	301	302	65.0	21.0	53.0	18.0
ptg000102l	401	402	71.0	25.0	60.0	22.0
ptg000102l	501	502	17.0	6.0	12.0	2.0
ptg000102l	601	602	14.0	7.0	9.0	4.0
ptg000102l	701	702	11.0	4.0	9.0	5.0
ptg000102l	801	802	8.0	8.0	5.0	5.0
ptg000102l	901	902	5.0	4.0	3.0	5.0
ptg000102l	1001	1002	1.0	3.0	4.0	4.0
ptg000102l	1101	1102	4.0	6.0	5.0	1.0
ptg000102l	1201	1202	7.0	12.0	14.0	5.0
ptg000102l	1301	1302	7.0	8.0	8.0	3.0
ptg000102l	1401	1402	6.0	3.0	11.0	5.0
ptg000102l	1501	1502	4.0	3.0	10.0	2.0
ptg000102l	1601	1602	1.0	7.0	2.0	3.0
ptg000102l	1701	1702	1.0	6.0	1.0	1.0
ptg000102l	1801	1802	25.0	25.0	17.0	7.0
ptg000102l	1901	1902	24.0	23.0	15.0	9.0
ptg000102l	2001	2002	30.0	25.0	18.0	28.0
ptg000102l	2101	2102	57.0	60.0	38.0	35.0
ptg000102l	2201	2202	2.0	3.0	2.0	1.0
ptg000102l	2301	2302	14.0	9.0	12.0	8.0
ptg000102l	2401	2402	22.0	15.0	15.0	9.0
ptg000102l	2501	2502	7.0	7.0	4.0	7.0
ptg000102l	2601	2602	16.0	24.0	13.0	16.0
ptg000102l	2701	2702	1.0	5.0	5.0	3.0
ptg000102l	2801	2802	2.0	0.0	0.0	0.0
ptg000102l	2901	2902	1.0	0.0	0.0	0.0
ptg000102l	3001	3002	3.0	0.0	0.0	0.0
ptg000102l	3101	3102	0.0	0.0	1.0	1.0
ptg000102l	3201	3202	1.0	1.0	0.0	1.0
ptg000102l	3301	3302	1.0	0.0	1.0	0.0
ptg000102l	3401	3402	0.0	1.0	0.0	2.0
ptg000102l	3501	3502	2.0	0.0	0.0	0.0
ptg000102l	3601	3602	0.0	1.0	1.0	0.0
ptg000102l	3701	3702	4.0	4.0	3.0	4.0
ptg000102l	3801	3802	0.0	0.0	0.0	0.0
ptg000102l	3901	3902	0.0	0.0	1.0	0.0
ptg000102l	4001	4002	0.0	0.0	0.0	0.0
ptg000102l	4101	4102	2.0	0.0	3.0	0.0
ptg000102l	4201	4202	1.0	1.0	0.0	0.0
ptg000102l	4301	4302	0.0	0.0	0.0	0.0
ptg000102l	4401	4402	1.0	0.0	0.0	1.0
ptg000102l	4501	4502	0.0	0.0	0.0	0.0
ptg000102l	4601	4602	0.0	2.0	1.0	1.0
ptg000102l	4701	4702	0.0	0.0	2.0	0.0
ptg000102l	4801	4802	0.0	0.0	2.0	0.0
ptg000102l	4901	4902	0.0	1.0	0.0	0.0
ptg000102l	5001	5002	0.0	0.0	0.0	0.0
ptg000102l	5101	5102	0.0	0.0	0.0	0.0
ptg000102l	5201	5202	5.0	0.0	2.0	0.0
ptg000102l	5301	5302	0.0	0.0	0.0	1.0
ptg000102l	5401	5402	0.0	0.0	0.0	2.0
ptg000102l	5501	5502	7.0	1.0	9.0	7.0
ptg000102l	5601	5602	6.0	0.0	3.0	0.0
ptg000102l	5701	5702	0.0	0.0	0.0	0.0
ptg000102l	5801	5802	1.0	0.0	0.0	1.0
ptg000102l	5901	5902	0.0	0.0	0.0	0.0
ptg000102l	6001	6002	1.0	2.0	3.0	1.0
ptg000102l	6101	6102	11.0	7.0	9.0	6.0
ptg000102l	6201	6202	0.0	0.0	0.0	0.0
ptg000102l	6301	6302	3.0	1.0	1.0	4.0
ptg000102l	6401	6402	3.0	5.0	4.0	10.0
ptg000102l	6501	6502	4.0	6.0	7.0	10.0
ptg000102l	6601	6602	1.0	1.0	1.0	0.0
ptg000102l	6701	6702	1.0	2.0	0.0	2.0
ptg000102l	6801	6802	6.0	8.0	7.0	7.0
ptg000102l	6901	6902	11.0	6.0	13.0	4.0
ptg000102l	7001	7002	1.0	0.0	2.0	0.0
ptg000102l	7101	7102	1.0	0.0	0.0	0.0
ptg000102l	7201	7202	3.0	0.0	2.0	0.0
ptg000102l	7301	7302	0.0	0.0	0.0	0.0
ptg000102l	7401	7402	14.0	5.0	9.0	4.0
ptg000102l	7501	7502	85.0	77.0	76.0	72.0
ptg000102l	7601	7602	42.0	45.0	51.0	58.0
ptg000102l	7701	7702	3.0	2.0	5.0	2.0
ptg000102l	7801	7802	9.0	3.0	5.0	4.0
ptg000102l	7901	7902	11.0	4.0	9.0	6.0
ptg000102l	8001	8002	46.0	16.0	42.0	16.0
ptg000102l	8101	8102	56.0	38.0	54.0	18.0
ptg000102l	8201	8202	8.0	1.0	8.0	1.0
ptg000102l	8301	8302	4.0	0.0	7.0	0.0
ptg000102l	8401	8402	9.0	0.0	6.0	3.0
ptg000102l	8501	8502	35.0	14.0	27.0	14.0
ptg000102l	8601	8602	37.0	13.0	21.0	10.0
ptg000102l	8701	8702	30.0	20.0	26.0	16.0
ptg000102l	8801	8802	27.0	15.0	15.0	15.0
ptg000102l	8901	8902	46.0	22.0	33.0	33.0
ptg000102l	9001	9002	6.0	2.0	8.0	7.0
ptg000102l	9101	9102	0.0	1.0	0.0	0.0
ptg000102l	9201	9202	0.0	2.0	2.0	3.0
ptg000102l	9301	9302	6.0	5.0	5.0	8.0
ptg000102l	9401	9402	1.0	2.0	1.0	3.0
ptg000102l	9501	9502	2.0	5.0	2.0	3.0
ptg000102l	9601	9602	3.0	3.0	0.0	2.0
ptg000102l	9701	9702	8.0	5.0	11.0	7.0
ptg000102l	9801	9802	6.0	1.0	7.0	1.0
ptg000102l	9901	9902	0.0	0.0	0.0	0.0
ptg000102l	10001	10002	4.0	0.0	1.0	0.0
ptg000102l	10101	10102	3.0	1.0	0.0	0.0
ptg000102l	10201	10202	1.0	0.0	3.0	3.0
ptg000102l	10301	10302	28.0	20.0	22.0	19.0
ptg000102l	10401	10402	70.0	82.0	77.0	63.0
ptg000102l	10501	10502	1.0	4.0	2.0	2.0
ptg000102l	10601	10602	8.0	5.0	7.0	4.0
