#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000072l	1	2	0.0	0.0	0.0	0.0
ptg000072l	101	102	3.0	6.0	2.0	5.0
ptg000072l	201	202	12.0	17.0	15.0	12.0
ptg000072l	301	302	7.0	16.0	9.0	14.0
ptg000072l	401	402	11.0	7.0	5.0	9.0
ptg000072l	501	502	27.0	15.0	27.0	36.0
ptg000072l	601	602	56.0	54.0	63.0	95.0
ptg000072l	701	702	53.0	53.0	58.0	80.0
ptg000072l	801	802	29.0	39.0	43.0	67.0
ptg000072l	901	902	40.0	41.0	51.0	53.0
ptg000072l	1001	1002	25.0	28.0	25.0	42.0
ptg000072l	1101	1102	6.0	2.0	2.0	3.0
ptg000072l	1201	1202	14.0	8.0	11.0	5.0
ptg000072l	1301	1302	4.0	4.0	4.0	2.0
ptg000072l	1401	1402	11.0	22.0	19.0	14.0
ptg000072l	1501	1502	5.0	7.0	7.0	5.0
ptg000072l	1601	1602	7.0	3.0	2.0	4.0
ptg000072l	1701	1702	3.0	4.0	4.0	1.0
ptg000072l	1801	1802	19.0	26.0	26.0	30.0
ptg000072l	1901	1902	28.0	22.0	26.0	21.0
ptg000072l	2001	2002	13.0	15.0	12.0	22.0
ptg000072l	2101	2102	28.0	27.0	21.0	31.0
ptg000072l	2201	2202	17.0	20.0	19.0	23.0
ptg000072l	2301	2302	0.0	1.0	1.0	0.0
ptg000072l	2401	2402	0.0	0.0	1.0	1.0
ptg000072l	2501	2502	5.0	6.0	4.0	14.0
ptg000072l	2601	2602	7.0	6.0	5.0	11.0
ptg000072l	2701	2702	1.0	0.0	0.0	0.0
ptg000072l	2801	2802	0.0	0.0	0.0	0.0
ptg000072l	2901	2902	0.0	2.0	0.0	3.0
ptg000072l	3001	3002	0.0	0.0	0.0	2.0
ptg000072l	3101	3102	8.0	15.0	7.0	13.0
ptg000072l	3201	3202	5.0	19.0	5.0	17.0
ptg000072l	3301	3302	9.0	15.0	7.0	17.0
ptg000072l	3401	3402	8.0	7.0	4.0	11.0
ptg000072l	3501	3502	2.0	2.0	1.0	6.0
ptg000072l	3601	3602	13.0	13.0	8.0	21.0
ptg000072l	3701	3702	12.0	9.0	3.0	23.0
ptg000072l	3801	3802	1.0	1.0	0.0	2.0
ptg000072l	3901	3902	8.0	3.0	4.0	13.0
ptg000072l	4001	4002	0.0	1.0	0.0	0.0
ptg000072l	4101	4102	9.0	11.0	6.0	12.0
ptg000072l	4201	4202	8.0	7.0	5.0	8.0
ptg000072l	4301	4302	1.0	1.0	2.0	1.0
ptg000072l	4401	4402	4.0	3.0	1.0	1.0
ptg000072l	4501	4502	39.0	35.0	27.0	34.0
ptg000072l	4601	4602	55.0	50.0	37.0	51.0
ptg000072l	4701	4702	62.0	55.0	51.0	59.0
ptg000072l	4801	4802	48.0	62.0	55.0	68.0
ptg000072l	4901	4902	54.0	59.0	61.0	90.0
ptg000072l	5001	5002	64.0	67.0	64.0	100.0
ptg000072l	5101	5102	69.0	59.0	71.0	99.0
ptg000072l	5201	5202	58.0	62.0	69.0	96.0
ptg000072l	5301	5302	63.0	77.0	62.0	93.0
ptg000072l	5401	5402	61.0	75.0	61.0	90.0
ptg000072l	5501	5502	50.0	55.0	57.0	83.0
ptg000072l	5601	5602	45.0	53.0	39.0	75.0
ptg000072l	5701	5702	16.0	18.0	9.0	18.0
ptg000072l	5801	5802	4.0	8.0	7.0	9.0
ptg000072l	5901	5902	32.0	32.0	38.0	50.0
ptg000072l	6001	6002	43.0	43.0	55.0	67.0
ptg000072l	6101	6102	46.0	57.0	60.0	79.0
ptg000072l	6201	6202	44.0	62.0	63.0	83.0
ptg000072l	6301	6302	27.0	15.0	24.0	33.0
ptg000072l	6401	6402	46.0	42.0	55.0	79.0
ptg000072l	6501	6502	76.0	65.0	84.0	92.0
ptg000072l	6601	6602	79.0	61.0	77.0	71.0
ptg000072l	6701	6702	82.0	69.0	77.0	99.0
ptg000072l	6801	6802	76.0	65.0	80.0	97.0
ptg000072l	6901	6902	97.0	72.0	96.0	92.0
ptg000072l	7001	7002	82.0	73.0	90.0	100.0
ptg000072l	7101	7102	87.0	96.0	85.0	99.0
ptg000072l	7201	7202	70.0	81.0	92.0	91.0
ptg000072l	7301	7302	77.0	98.0	96.0	88.0
ptg000072l	7401	7402	81.0	97.0	99.0	100.0
ptg000072l	7501	7502	88.0	74.0	82.0	100.0
ptg000072l	7601	7602	74.0	84.0	65.0	99.0
ptg000072l	7701	7702	82.0	90.0	84.0	100.0
ptg000072l	7801	7802	79.0	86.0	80.0	90.0
ptg000072l	7901	7902	73.0	93.0	89.0	91.0
ptg000072l	8001	8002	46.0	68.0	74.0	79.0
ptg000072l	8101	8102	48.0	57.0	62.0	85.0
ptg000072l	8201	8202	53.0	67.0	80.0	99.0
ptg000072l	8301	8302	67.0	63.0	80.0	85.0
ptg000072l	8401	8402	66.0	63.0	89.0	100.0
ptg000072l	8501	8502	58.0	60.0	63.0	68.0
ptg000072l	8601	8602	62.0	52.0	61.0	73.0
ptg000072l	8701	8702	46.0	42.0	49.0	58.0
ptg000072l	8801	8802	41.0	40.0	42.0	46.0
ptg000072l	8901	8902	20.0	17.0	27.0	20.0
ptg000072l	9001	9002	12.0	7.0	6.0	14.0
ptg000072l	9101	9102	12.0	9.0	7.0	14.0
ptg000072l	9201	9202	1.0	3.0	3.0	1.0
ptg000072l	9301	9302	12.0	19.0	16.0	22.0
ptg000072l	9401	9402	38.0	42.0	36.0	69.0
ptg000072l	9501	9502	39.0	37.0	24.0	50.0
ptg000072l	9601	9602	37.0	37.0	31.0	59.0
ptg000072l	9701	9702	47.0	41.0	48.0	99.0
ptg000072l	9801	9802	44.0	39.0	39.0	58.0
ptg000072l	9901	9902	28.0	24.0	27.0	43.0
ptg000072l	10001	10002	9.0	4.0	8.0	15.0
ptg000072l	10101	10102	30.0	19.0	23.0	29.0
ptg000072l	10201	10202	28.0	25.0	23.0	21.0
ptg000072l	10301	10302	2.0	2.0	2.0	2.0
ptg000072l	10401	10402	33.0	16.0	29.0	31.0
ptg000072l	10501	10502	43.0	23.0	30.0	46.0
ptg000072l	10601	10602	31.0	33.0	21.0	42.0
ptg000072l	10701	10702	4.0	4.0	2.0	2.0
ptg000072l	10801	10802	24.0	27.0	20.0	32.0
ptg000072l	10901	10902	36.0	44.0	43.0	63.0
ptg000072l	11001	11002	31.0	31.0	34.0	48.0
ptg000072l	11101	11102	28.0	28.0	28.0	34.0
ptg000072l	11201	11202	47.0	53.0	52.0	59.0
ptg000072l	11301	11302	33.0	57.0	41.0	56.0
ptg000072l	11401	11402	15.0	25.0	11.0	31.0
ptg000072l	11501	11502	8.0	10.0	4.0	16.0
ptg000072l	11601	11602	0.0	1.0	0.0	0.0
ptg000072l	11701	11702	4.0	3.0	2.0	10.0
ptg000072l	11801	11802	16.0	19.0	19.0	30.0
ptg000072l	11901	11902	21.0	16.0	22.0	27.0
ptg000072l	12001	12002	0.0	4.0	2.0	2.0
ptg000072l	12101	12102	14.0	13.0	17.0	20.0
ptg000072l	12201	12202	4.0	5.0	4.0	9.0
ptg000072l	12301	12302	34.0	35.0	37.0	57.0
ptg000072l	12401	12402	56.0	49.0	54.0	70.0
ptg000072l	12501	12502	53.0	52.0	56.0	93.0
ptg000072l	12601	12602	63.0	64.0	66.0	108.0
ptg000072l	12701	12702	63.0	66.0	72.0	119.0
ptg000072l	12801	12802	60.0	60.0	54.0	93.0
