#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000078l	1	2	0.0	0.0	0.0	0.0
ptg000078l	101	102	4.0	2.0	4.0	5.0
ptg000078l	201	202	13.0	14.0	20.0	19.0
ptg000078l	301	302	17.0	26.0	18.0	14.0
ptg000078l	401	402	22.0	18.0	18.0	14.0
ptg000078l	501	502	8.0	9.0	8.0	4.0
ptg000078l	601	602	40.0	50.0	40.0	47.0
ptg000078l	701	702	77.0	83.0	82.0	107.0
ptg000078l	801	802	64.0	68.0	72.0	83.0
ptg000078l	901	902	56.0	71.0	71.0	79.0
ptg000078l	1001	1002	54.0	65.0	71.0	92.0
ptg000078l	1101	1102	54.0	57.0	72.0	78.0
ptg000078l	1201	1202	70.0	81.0	100.0	117.0
ptg000078l	1301	1302	60.0	64.0	87.0	95.0
ptg000078l	1401	1402	40.0	38.0	44.0	51.0
ptg000078l	1501	1502	28.0	47.0	34.0	54.0
ptg000078l	1601	1602	27.0	35.0	41.0	50.0
ptg000078l	1701	1702	27.0	35.0	38.0	47.0
ptg000078l	1801	1802	47.0	78.0	58.0	102.0
ptg000078l	1901	1902	52.0	76.0	77.0	125.0
ptg000078l	2001	2002	25.0	37.0	45.0	58.0
ptg000078l	2101	2102	32.0	37.0	33.0	30.0
ptg000078l	2201	2202	64.0	76.0	83.0	78.0
ptg000078l	2301	2302	49.0	68.0	65.0	71.0
ptg000078l	2401	2402	45.0	60.0	68.0	81.0
ptg000078l	2501	2502	67.0	85.0	75.0	103.0
ptg000078l	2601	2602	40.0	58.0	57.0	84.0
ptg000078l	2701	2702	34.0	34.0	37.0	68.0
ptg000078l	2801	2802	36.0	50.0	40.0	66.0
ptg000078l	2901	2902	15.0	21.0	10.0	24.0
ptg000078l	3001	3002	14.0	15.0	10.0	16.0
ptg000078l	3101	3102	9.0	7.0	10.0	13.0
ptg000078l	3201	3202	9.0	12.0	13.0	18.0
ptg000078l	3301	3302	6.0	8.0	9.0	12.0
ptg000078l	3401	3402	6.0	11.0	16.0	22.0
ptg000078l	3501	3502	5.0	1.0	4.0	5.0
ptg000078l	3601	3602	5.0	7.0	3.0	2.0
ptg000078l	3701	3702	16.0	22.0	19.0	26.0
ptg000078l	3801	3802	4.0	10.0	10.0	8.0
ptg000078l	3901	3902	4.0	5.0	2.0	2.0
ptg000078l	4001	4002	6.0	8.0	11.0	6.0
ptg000078l	4101	4102	0.0	0.0	0.0	0.0
ptg000078l	4201	4202	5.0	4.0	2.0	3.0
ptg000078l	4301	4302	0.0	1.0	0.0	2.0
ptg000078l	4401	4402	1.0	2.0	2.0	4.0
ptg000078l	4501	4502	7.0	6.0	8.0	15.0
ptg000078l	4601	4602	24.0	39.0	31.0	64.0
ptg000078l	4701	4702	42.0	46.0	50.0	80.0
ptg000078l	4801	4802	33.0	53.0	65.0	87.0
ptg000078l	4901	4902	55.0	53.0	62.0	89.0
ptg000078l	5001	5002	64.0	67.0	60.0	96.0
ptg000078l	5101	5102	55.0	79.0	71.0	107.0
ptg000078l	5201	5202	61.0	73.0	83.0	115.0
ptg000078l	5301	5302	80.0	68.0	78.0	115.0
ptg000078l	5401	5402	64.0	80.0	62.0	110.0
ptg000078l	5501	5502	62.0	59.0	44.0	78.0
ptg000078l	5601	5602	50.0	64.0	47.0	78.0
ptg000078l	5701	5702	26.0	44.0	30.0	53.0
ptg000078l	5801	5802	1.0	6.0	9.0	8.0
ptg000078l	5901	5902	11.0	12.0	9.0	16.0
ptg000078l	6001	6002	32.0	44.0	39.0	63.0
ptg000078l	6101	6102	51.0	53.0	53.0	73.0
ptg000078l	6201	6202	49.0	58.0	64.0	82.0
ptg000078l	6301	6302	36.0	44.0	42.0	59.0
ptg000078l	6401	6402	10.0	15.0	16.0	17.0
ptg000078l	6501	6502	55.0	50.0	61.0	90.0
ptg000078l	6601	6602	68.0	61.0	81.0	92.0
ptg000078l	6701	6702	67.0	66.0	76.0	85.0
ptg000078l	6801	6802	76.0	78.0	94.0	107.0
ptg000078l	6901	6902	77.0	71.0	75.0	106.0
ptg000078l	7001	7002	82.0	74.0	76.0	132.0
ptg000078l	7101	7102	73.0	87.0	88.0	114.0
ptg000078l	7201	7202	71.0	74.0	88.0	102.0
ptg000078l	7301	7302	68.0	88.0	85.0	106.0
ptg000078l	7401	7402	68.0	94.0	91.0	100.0
ptg000078l	7501	7502	60.0	78.0	83.0	103.0
ptg000078l	7601	7602	62.0	75.0	101.0	106.0
ptg000078l	7701	7702	89.0	76.0	84.0	107.0
ptg000078l	7801	7802	91.0	87.0	102.0	105.0
ptg000078l	7901	7902	77.0	82.0	108.0	107.0
ptg000078l	8001	8002	90.0	95.0	95.0	114.0
ptg000078l	8101	8102	44.0	68.0	73.0	78.0
ptg000078l	8201	8202	55.0	72.0	73.0	89.0
ptg000078l	8301	8302	71.0	52.0	75.0	86.0
ptg000078l	8401	8402	61.0	60.0	62.0	78.0
ptg000078l	8501	8502	65.0	60.0	60.0	81.0
ptg000078l	8601	8602	56.0	65.0	66.0	71.0
ptg000078l	8701	8702	52.0	64.0	68.0	66.0
