#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000031l	1	2	0.0	0.0	0.0	0.0
ptg000031l	101	102	0.0	0.0	0.0	0.0
ptg000031l	201	202	1.0	0.0	0.0	0.0
ptg000031l	301	302	0.0	0.0	0.0	0.0
ptg000031l	401	402	0.0	2.0	0.0	2.0
ptg000031l	501	502	0.0	2.0	0.0	4.0
ptg000031l	601	602	0.0	0.0	0.0	0.0
ptg000031l	701	702	0.0	1.0	2.0	0.0
ptg000031l	801	802	1.0	2.0	2.0	2.0
ptg000031l	901	902	0.0	0.0	0.0	0.0
ptg000031l	1001	1002	0.0	0.0	0.0	0.0
ptg000031l	1101	1102	0.0	1.0	1.0	2.0
ptg000031l	1201	1202	0.0	2.0	1.0	2.0
ptg000031l	1301	1302	2.0	2.0	1.0	0.0
ptg000031l	1401	1402	4.0	5.0	3.0	6.0
ptg000031l	1501	1502	5.0	12.0	8.0	15.0
ptg000031l	1601	1602	2.0	11.0	1.0	9.0
ptg000031l	1701	1702	1.0	5.0	5.0	9.0
ptg000031l	1801	1802	0.0	3.0	2.0	3.0
ptg000031l	1901	1902	31.0	12.0	24.0	14.0
ptg000031l	2001	2002	66.0	37.0	53.0	33.0
ptg000031l	2101	2102	35.0	25.0	31.0	19.0
ptg000031l	2201	2202	3.0	4.0	5.0	2.0
ptg000031l	2301	2302	5.0	6.0	13.0	4.0
ptg000031l	2401	2402	4.0	6.0	12.0	4.0
ptg000031l	2501	2502	0.0	0.0	1.0	0.0
ptg000031l	2601	2602	0.0	0.0	0.0	0.0
ptg000031l	2701	2702	0.0	1.0	0.0	0.0
ptg000031l	2801	2802	1.0	4.0	1.0	0.0
ptg000031l	2901	2902	4.0	5.0	0.0	1.0
ptg000031l	3001	3002	0.0	0.0	0.0	0.0
ptg000031l	3101	3102	0.0	0.0	0.0	0.0
ptg000031l	3201	3202	11.0	4.0	14.0	1.0
ptg000031l	3301	3302	6.0	0.0	1.0	0.0
ptg000031l	3401	3402	7.0	1.0	4.0	0.0
ptg000031l	3501	3502	9.0	3.0	5.0	2.0
ptg000031l	3601	3602	7.0	0.0	1.0	0.0
ptg000031l	3701	3702	6.0	0.0	3.0	0.0
ptg000031l	3801	3802	1.0	0.0	2.0	0.0
ptg000031l	3901	3902	0.0	0.0	1.0	0.0
ptg000031l	4001	4002	7.0	3.0	6.0	2.0
ptg000031l	4101	4102	7.0	2.0	3.0	1.0
ptg000031l	4201	4202	1.0	0.0	1.0	0.0
ptg000031l	4301	4302	2.0	2.0	5.0	2.0
ptg000031l	4401	4402	5.0	0.0	7.0	2.0
ptg000031l	4501	4502	3.0	0.0	5.0	0.0
ptg000031l	4601	4602	1.0	1.0	1.0	2.0
ptg000031l	4701	4702	1.0	1.0	4.0	1.0
ptg000031l	4801	4802	1.0	2.0	3.0	0.0
ptg000031l	4901	4902	0.0	4.0	0.0	1.0
ptg000031l	5001	5002	0.0	3.0	1.0	1.0
ptg000031l	5101	5102	5.0	1.0	7.0	0.0
ptg000031l	5201	5202	3.0	1.0	5.0	0.0
ptg000031l	5301	5302	6.0	1.0	4.0	0.0
ptg000031l	5401	5402	4.0	1.0	4.0	2.0
ptg000031l	5501	5502	2.0	1.0	3.0	3.0
ptg000031l	5601	5602	0.0	1.0	4.0	2.0
ptg000031l	5701	5702	0.0	1.0	2.0	0.0
ptg000031l	5801	5802	3.0	0.0	5.0	10.0
ptg000031l	5901	5902	1.0	1.0	5.0	5.0
ptg000031l	6001	6002	2.0	2.0	1.0	3.0
ptg000031l	6101	6102	3.0	0.0	3.0	1.0
ptg000031l	6201	6202	11.0	0.0	5.0	1.0
ptg000031l	6301	6302	21.0	4.0	9.0	1.0
ptg000031l	6401	6402	23.0	2.0	11.0	4.0
ptg000031l	6501	6502	12.0	2.0	7.0	1.0
ptg000031l	6601	6602	11.0	3.0	8.0	2.0
ptg000031l	6701	6702	14.0	6.0	16.0	4.0
ptg000031l	6801	6802	7.0	3.0	11.0	5.0
ptg000031l	6901	6902	6.0	4.0	9.0	1.0
ptg000031l	7001	7002	6.0	4.0	1.0	3.0
ptg000031l	7101	7102	26.0	20.0	21.0	24.0
ptg000031l	7201	7202	14.0	9.0	2.0	15.0
ptg000031l	7301	7302	2.0	5.0	3.0	5.0
ptg000031l	7401	7402	8.0	15.0	6.0	9.0
ptg000031l	7501	7502	9.0	16.0	9.0	18.0
ptg000031l	7601	7602	3.0	3.0	0.0	1.0
ptg000031l	7701	7702	4.0	3.0	0.0	10.0
ptg000031l	7801	7802	17.0	15.0	10.0	21.0
ptg000031l	7901	7902	20.0	19.0	9.0	27.0
ptg000031l	8001	8002	8.0	7.0	2.0	12.0
ptg000031l	8101	8102	11.0	4.0	5.0	12.0
ptg000031l	8201	8202	22.0	12.0	8.0	25.0
ptg000031l	8301	8302	7.0	4.0	2.0	3.0
ptg000031l	8401	8402	7.0	6.0	7.0	7.0
ptg000031l	8501	8502	13.0	18.0	14.0	13.0
ptg000031l	8601	8602	25.0	26.0	14.0	15.0
ptg000031l	8701	8702	21.0	12.0	13.0	13.0
ptg000031l	8801	8802	7.0	3.0	5.0	2.0
ptg000031l	8901	8902	3.0	1.0	2.0	0.0
ptg000031l	9001	9002	13.0	9.0	7.0	8.0
ptg000031l	9101	9102	15.0	20.0	16.0	16.0
ptg000031l	9201	9202	14.0	21.0	17.0	16.0
ptg000031l	9301	9302	7.0	12.0	8.0	4.0
ptg000031l	9401	9402	2.0	3.0	7.0	6.0
ptg000031l	9501	9502	9.0	9.0	13.0	7.0
ptg000031l	9601	9602	5.0	10.0	5.0	4.0
ptg000031l	9701	9702	10.0	13.0	5.0	5.0
ptg000031l	9801	9802	10.0	14.0	9.0	6.0
ptg000031l	9901	9902	9.0	18.0	11.0	7.0
ptg000031l	10001	10002	11.0	18.0	7.0	9.0
ptg000031l	10101	10102	8.0	18.0	8.0	10.0
ptg000031l	10201	10202	5.0	5.0	4.0	8.0
ptg000031l	10301	10302	0.0	0.0	0.0	0.0
ptg000031l	10401	10402	4.0	5.0	2.0	9.0
ptg000031l	10501	10502	8.0	8.0	4.0	15.0
ptg000031l	10601	10602	8.0	5.0	4.0	6.0
ptg000031l	10701	10702	7.0	0.0	5.0	3.0
ptg000031l	10801	10802	3.0	2.0	5.0	1.0
ptg000031l	10901	10902	7.0	5.0	10.0	4.0
ptg000031l	11001	11002	7.0	8.0	6.0	1.0
ptg000031l	11101	11102	10.0	5.0	11.0	4.0
ptg000031l	11201	11202	3.0	1.0	6.0	2.0
ptg000031l	11301	11302	6.0	5.0	4.0	4.0
ptg000031l	11401	11402	5.0	3.0	4.0	3.0
ptg000031l	11501	11502	0.0	7.0	5.0	5.0
ptg000031l	11601	11602	11.0	14.0	17.0	14.0
ptg000031l	11701	11702	11.0	17.0	13.0	16.0
ptg000031l	11801	11802	10.0	8.0	13.0	11.0
ptg000031l	11901	11902	9.0	1.0	5.0	9.0
ptg000031l	12001	12002	3.0	2.0	1.0	0.0
ptg000031l	12101	12102	15.0	10.0	6.0	9.0
ptg000031l	12201	12202	12.0	10.0	6.0	12.0
ptg000031l	12301	12302	0.0	0.0	0.0	0.0
ptg000031l	12401	12402	8.0	5.0	5.0	5.0
ptg000031l	12501	12502	14.0	9.0	10.0	14.0
ptg000031l	12601	12602	8.0	9.0	9.0	17.0
