#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000047l	1	2	0.0	0.0	0.0	0.0
ptg000047l	101	102	18.0	17.0	19.0	10.0
ptg000047l	201	202	28.0	24.0	28.0	26.0
ptg000047l	301	302	32.0	38.0	36.0	35.0
ptg000047l	401	402	34.0	30.0	28.0	29.0
ptg000047l	501	502	38.0	36.0	40.0	25.0
ptg000047l	601	602	26.0	28.0	26.0	14.0
ptg000047l	701	702	26.0	32.0	26.0	25.0
ptg000047l	801	802	144.0	157.0	117.0	127.0
ptg000047l	901	902	384.0	392.0	321.0	295.0
ptg000047l	1001	1002	98.0	81.0	94.0	62.0
ptg000047l	1101	1102	165.0	168.0	131.0	127.0
ptg000047l	1201	1202	145.0	151.0	118.0	131.0
ptg000047l	1301	1302	100.0	110.0	89.0	84.0
ptg000047l	1401	1402	36.0	44.0	53.0	30.0
ptg000047l	1501	1502	44.0	37.0	41.0	35.0
ptg000047l	1601	1602	37.0	33.0	28.0	25.0
ptg000047l	1701	1702	14.0	12.0	6.0	13.0
ptg000047l	1801	1802	25.0	41.0	25.0	23.0
ptg000047l	1901	1902	66.0	91.0	58.0	53.0
ptg000047l	2001	2002	28.0	44.0	29.0	23.0
ptg000047l	2101	2102	4.0	9.0	4.0	5.0
ptg000047l	2201	2202	65.0	77.0	61.0	57.0
ptg000047l	2301	2302	87.0	126.0	92.0	85.0
ptg000047l	2401	2402	5.0	8.0	3.0	2.0
ptg000047l	2501	2502	38.0	39.0	40.0	32.0
ptg000047l	2601	2602	29.0	31.0	16.0	26.0
ptg000047l	2701	2702	17.0	22.0	11.0	10.0
ptg000047l	2801	2802	33.0	43.0	53.0	36.0
ptg000047l	2901	2902	71.0	74.0	54.0	62.0
ptg000047l	3001	3002	76.0	68.0	50.0	55.0
ptg000047l	3101	3102	61.0	52.0	43.0	59.0
ptg000047l	3201	3202	18.0	24.0	29.0	31.0
ptg000047l	3301	3302	12.0	20.0	13.0	10.0
ptg000047l	3401	3402	4.0	7.0	5.0	5.0
ptg000047l	3501	3502	2.0	2.0	0.0	0.0
ptg000047l	3601	3602	0.0	0.0	0.0	1.0
ptg000047l	3701	3702	0.0	1.0	0.0	0.0
ptg000047l	3801	3802	2.0	5.0	3.0	1.0
ptg000047l	3901	3902	65.0	62.0	66.0	38.0
ptg000047l	4001	4002	7.0	7.0	1.0	4.0
ptg000047l	4101	4102	7.0	12.0	3.0	3.0
ptg000047l	4201	4202	54.0	44.0	31.0	27.0
ptg000047l	4301	4302	23.0	18.0	16.0	8.0
ptg000047l	4401	4402	133.0	108.0	91.0	99.0
ptg000047l	4501	4502	70.0	67.0	49.0	51.0
ptg000047l	4601	4602	101.0	82.0	62.0	78.0
ptg000047l	4701	4702	110.0	89.0	72.0	87.0
ptg000047l	4801	4802	29.0	29.0	21.0	32.0
ptg000047l	4901	4902	37.0	35.0	19.0	35.0
ptg000047l	5001	5002	42.0	51.0	37.0	42.0
ptg000047l	5101	5102	26.0	18.0	23.0	16.0
ptg000047l	5201	5202	19.0	13.0	20.0	13.0
ptg000047l	5301	5302	10.0	4.0	3.0	5.0
ptg000047l	5401	5402	33.0	53.0	40.0	48.0
ptg000047l	5501	5502	65.0	71.0	68.0	73.0
ptg000047l	5601	5602	36.0	54.0	38.0	40.0
ptg000047l	5701	5702	12.0	21.0	27.0	22.0
ptg000047l	5801	5802	16.0	23.0	20.0	13.0
ptg000047l	5901	5902	57.0	70.0	56.0	65.0
ptg000047l	6001	6002	89.0	120.0	96.0	115.0
ptg000047l	6101	6102	36.0	54.0	24.0	50.0
ptg000047l	6201	6202	17.0	11.0	8.0	11.0
ptg000047l	6301	6302	34.0	32.0	26.0	38.0
ptg000047l	6401	6402	26.0	29.0	17.0	21.0
ptg000047l	6501	6502	31.0	22.0	22.0	17.0
ptg000047l	6601	6602	41.0	39.0	37.0	36.0
ptg000047l	6701	6702	57.0	54.0	61.0	38.0
ptg000047l	6801	6802	59.0	45.0	52.0	39.0
ptg000047l	6901	6902	58.0	71.0	73.0	58.0
ptg000047l	7001	7002	73.0	79.0	74.0	52.0
ptg000047l	7101	7102	59.0	54.0	61.0	42.0
ptg000047l	7201	7202	50.0	55.0	58.0	43.0
ptg000047l	7301	7302	13.0	30.0	22.0	21.0
ptg000047l	7401	7402	29.0	33.0	28.0	31.0
ptg000047l	7501	7502	45.0	42.0	47.0	33.0
ptg000047l	7601	7602	48.0	44.0	65.0	41.0
ptg000047l	7701	7702	24.0	13.0	18.0	21.0
ptg000047l	7801	7802	33.0	30.0	21.0	34.0
ptg000047l	7901	7902	52.0	41.0	29.0	36.0
ptg000047l	8001	8002	48.0	35.0	35.0	33.0
ptg000047l	8101	8102	71.0	52.0	58.0	53.0
ptg000047l	8201	8202	81.0	66.0	63.0	78.0
ptg000047l	8301	8302	28.0	20.0	29.0	28.0
ptg000047l	8401	8402	47.0	46.0	40.0	37.0
ptg000047l	8501	8502	101.0	93.0	105.0	81.0
ptg000047l	8601	8602	85.0	84.0	100.0	83.0
ptg000047l	8701	8702	80.0	96.0	90.0	100.0
ptg000047l	8801	8802	145.0	153.0	135.0	133.0
ptg000047l	8901	8902	180.0	207.0	177.0	143.0
ptg000047l	9001	9002	211.0	212.0	218.0	189.0
ptg000047l	9101	9102	135.0	131.0	95.0	133.0
ptg000047l	9201	9202	61.0	55.0	52.0	64.0
ptg000047l	9301	9302	15.0	13.0	20.0	13.0
ptg000047l	9401	9402	2.0	0.0	3.0	5.0
ptg000047l	9501	9502	57.0	53.0	46.0	65.0
ptg000047l	9601	9602	168.0	145.0	136.0	146.0
ptg000047l	9701	9702	184.0	154.0	144.0	131.0
ptg000047l	9801	9802	301.0	247.0	199.0	210.0
ptg000047l	9901	9902	272.0	232.0	195.0	210.0
ptg000047l	10001	10002	270.0	224.0	208.0	222.0
ptg000047l	10101	10102	244.0	207.0	203.0	172.0
ptg000047l	10201	10202	213.0	209.0	187.0	129.0
ptg000047l	10301	10302	67.0	64.0	57.0	31.0
ptg000047l	10401	10402	94.0	64.0	58.0	46.0
ptg000047l	10501	10502	90.0	65.0	62.0	46.0
ptg000047l	10601	10602	12.0	5.0	9.0	5.0
ptg000047l	10701	10702	10.0	11.0	9.0	10.0
ptg000047l	10801	10802	54.0	27.0	43.0	14.0
ptg000047l	10901	10902	78.0	51.0	69.0	39.0
ptg000047l	11001	11002	28.0	16.0	23.0	20.0
ptg000047l	11101	11102	16.0	4.0	11.0	6.0
ptg000047l	11201	11202	10.0	1.0	5.0	0.0
ptg000047l	11301	11302	8.0	5.0	9.0	2.0
ptg000047l	11401	11402	5.0	8.0	13.0	12.0
ptg000047l	11501	11502	19.0	6.0	25.0	9.0
ptg000047l	11601	11602	2.0	1.0	7.0	5.0
ptg000047l	11701	11702	1.0	2.0	3.0	0.0
ptg000047l	11801	11802	4.0	4.0	5.0	7.0
ptg000047l	11901	11902	26.0	15.0	16.0	17.0
ptg000047l	12001	12002	65.0	49.0	50.0	40.0
ptg000047l	12101	12102	19.0	21.0	26.0	10.0
ptg000047l	12201	12202	67.0	64.0	63.0	40.0
ptg000047l	12301	12302	25.0	20.0	20.0	9.0
ptg000047l	12401	12402	13.0	6.0	11.0	3.0
ptg000047l	12501	12502	12.0	6.0	6.0	2.0
ptg000047l	12601	12602	47.0	39.0	42.0	37.0
ptg000047l	12701	12702	68.0	55.0	58.0	40.0
ptg000047l	12801	12802	49.0	26.0	38.0	29.0
ptg000047l	12901	12902	148.0	102.0	119.0	128.0
ptg000047l	13001	13002	45.0	48.0	48.0	54.0
ptg000047l	13101	13102	125.0	131.0	99.0	142.0
ptg000047l	13201	13202	152.0	129.0	132.0	134.0
ptg000047l	13301	13302	25.0	11.0	28.0	12.0
ptg000047l	13401	13402	1.0	4.0	2.0	2.0
ptg000047l	13501	13502	0.0	3.0	2.0	1.0
ptg000047l	13601	13602	12.0	12.0	14.0	10.0
ptg000047l	13701	13702	82.0	74.0	75.0	66.0
ptg000047l	13801	13802	17.0	23.0	19.0	17.0
ptg000047l	13901	13902	16.0	8.0	11.0	9.0
ptg000047l	14001	14002	124.0	104.0	84.0	83.0
ptg000047l	14101	14102	183.0	176.0	164.0	149.0
ptg000047l	14201	14202	164.0	140.0	155.0	108.0
ptg000047l	14301	14302	21.0	7.0	10.0	10.0
ptg000047l	14401	14402	7.0	7.0	11.0	12.0
ptg000047l	14501	14502	102.0	82.0	90.0	60.0
ptg000047l	14601	14602	12.0	15.0	20.0	9.0
ptg000047l	14701	14702	1.0	1.0	4.0	2.0
ptg000047l	14801	14802	4.0	5.0	2.0	1.0
ptg000047l	14901	14902	34.0	36.0	32.0	40.0
ptg000047l	15001	15002	80.0	115.0	99.0	113.0
ptg000047l	15101	15102	35.0	56.0	47.0	39.0
ptg000047l	15201	15202	2.0	3.0	0.0	2.0
ptg000047l	15301	15302	2.0	1.0	1.0	1.0
ptg000047l	15401	15402	10.0	6.0	10.0	3.0
ptg000047l	15501	15502	14.0	22.0	19.0	14.0
ptg000047l	15601	15602	50.0	63.0	69.0	36.0
ptg000047l	15701	15702	48.0	73.0	74.0	45.0
ptg000047l	15801	15802	167.0	188.0	193.0	122.0
ptg000047l	15901	15902	194.0	193.0	183.0	139.0
ptg000047l	16001	16002	57.0	49.0	38.0	40.0
ptg000047l	16101	16102	4.0	3.0	4.0	1.0
ptg000047l	16201	16202	86.0	93.0	76.0	54.0
ptg000047l	16301	16302	34.0	38.0	42.0	16.0
ptg000047l	16401	16402	34.0	29.0	25.0	26.0
ptg000047l	16501	16502	117.0	166.0	106.0	132.0
ptg000047l	16601	16602	1000.0	1187.0	877.0	1101.0
ptg000047l	16701	16702	731.0	851.0	681.0	757.0
ptg000047l	16801	16802	22.0	26.0	22.0	23.0
ptg000047l	16901	16902	52.0	55.0	41.0	42.0
ptg000047l	17001	17002	18.0	20.0	29.0	25.0
ptg000047l	17101	17102	26.0	29.0	21.0	28.0
