#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000104l	1	2	0.0	0.0	1.0	0.0
ptg000104l	101	102	5.0	1.0	3.0	0.0
ptg000104l	201	202	4.0	3.0	6.0	0.0
ptg000104l	301	302	4.0	1.0	6.0	0.0
ptg000104l	401	402	7.0	11.0	12.0	12.0
ptg000104l	501	502	5.0	8.0	1.0	7.0
ptg000104l	601	602	12.0	2.0	4.0	1.0
ptg000104l	701	702	5.0	4.0	8.0	2.0
ptg000104l	801	802	6.0	7.0	13.0	7.0
ptg000104l	901	902	5.0	3.0	4.0	3.0
ptg000104l	1001	1002	2.0	2.0	5.0	0.0
ptg000104l	1101	1102	6.0	3.0	13.0	1.0
ptg000104l	1201	1202	6.0	4.0	10.0	2.0
ptg000104l	1301	1302	8.0	9.0	10.0	15.0
ptg000104l	1401	1402	3.0	0.0	6.0	1.0
ptg000104l	1501	1502	3.0	1.0	2.0	1.0
ptg000104l	1601	1602	4.0	2.0	9.0	2.0
ptg000104l	1701	1702	7.0	5.0	10.0	0.0
ptg000104l	1801	1802	9.0	3.0	7.0	0.0
ptg000104l	1901	1902	6.0	2.0	8.0	0.0
ptg000104l	2001	2002	7.0	4.0	15.0	0.0
ptg000104l	2101	2102	3.0	2.0	12.0	1.0
ptg000104l	2201	2202	5.0	4.0	8.0	2.0
ptg000104l	2301	2302	18.0	1.0	10.0	1.0
ptg000104l	2401	2402	18.0	2.0	5.0	0.0
ptg000104l	2501	2502	5.0	3.0	8.0	1.0
ptg000104l	2601	2602	9.0	6.0	15.0	4.0
ptg000104l	2701	2702	22.0	13.0	22.0	17.0
ptg000104l	2801	2802	19.0	5.0	14.0	9.0
ptg000104l	2901	2902	10.0	0.0	4.0	0.0
ptg000104l	3001	3002	8.0	4.0	9.0	2.0
ptg000104l	3101	3102	5.0	2.0	5.0	1.0
ptg000104l	3201	3202	8.0	1.0	8.0	1.0
ptg000104l	3301	3302	9.0	1.0	5.0	0.0
ptg000104l	3401	3402	14.0	5.0	7.0	0.0
ptg000104l	3501	3502	7.0	8.0	12.0	0.0
ptg000104l	3601	3602	18.0	11.0	10.0	1.0
ptg000104l	3701	3702	24.0	10.0	17.0	2.0
ptg000104l	3801	3802	19.0	6.0	20.0	2.0
ptg000104l	3901	3902	12.0	7.0	20.0	1.0
ptg000104l	4001	4002	11.0	6.0	20.0	4.0
ptg000104l	4101	4102	16.0	4.0	10.0	6.0
ptg000104l	4201	4202	13.0	6.0	7.0	2.0
ptg000104l	4301	4302	7.0	4.0	10.0	2.0
ptg000104l	4401	4402	14.0	8.0	13.0	3.0
ptg000104l	4501	4502	9.0	3.0	15.0	1.0
ptg000104l	4601	4602	16.0	4.0	13.0	1.0
ptg000104l	4701	4702	18.0	7.0	19.0	1.0
ptg000104l	4801	4802	4.0	1.0	12.0	2.0
ptg000104l	4901	4902	17.0	17.0	17.0	7.0
ptg000104l	5001	5002	16.0	9.0	12.0	4.0
ptg000104l	5101	5102	8.0	2.0	9.0	0.0
ptg000104l	5201	5202	11.0	4.0	9.0	4.0
ptg000104l	5301	5302	10.0	15.0	7.0	9.0
ptg000104l	5401	5402	1.0	1.0	0.0	1.0
ptg000104l	5501	5502	4.0	0.0	3.0	0.0
ptg000104l	5601	5602	18.0	15.0	11.0	11.0
ptg000104l	5701	5702	36.0	93.0	36.0	134.0
ptg000104l	5801	5802	8.0	0.0	5.0	0.0
ptg000104l	5901	5902	6.0	0.0	3.0	0.0
ptg000104l	6001	6002	5.0	2.0	3.0	3.0
ptg000104l	6101	6102	62.0	143.0	35.0	164.0
ptg000104l	6201	6202	65.0	168.0	38.0	183.0
ptg000104l	6301	6302	45.0	100.0	36.0	84.0
ptg000104l	6401	6402	22.0	47.0	12.0	34.0
ptg000104l	6501	6502	12.0	5.0	14.0	3.0
ptg000104l	6601	6602	20.0	8.0	22.0	7.0
ptg000104l	6701	6702	16.0	7.0	15.0	5.0
ptg000104l	6801	6802	15.0	6.0	17.0	3.0
ptg000104l	6901	6902	18.0	10.0	11.0	0.0
ptg000104l	7001	7002	20.0	15.0	25.0	13.0
ptg000104l	7101	7102	5.0	2.0	9.0	1.0
ptg000104l	7201	7202	1.0	0.0	2.0	0.0
ptg000104l	7301	7302	1.0	0.0	0.0	0.0
ptg000104l	7401	7402	10.0	1.0	2.0	0.0
ptg000104l	7501	7502	5.0	1.0	4.0	0.0
ptg000104l	7601	7602	2.0	3.0	4.0	0.0
ptg000104l	7701	7702	5.0	3.0	7.0	4.0
ptg000104l	7801	7802	10.0	3.0	5.0	5.0
ptg000104l	7901	7902	5.0	0.0	0.0	0.0
ptg000104l	8001	8002	9.0	1.0	6.0	1.0
ptg000104l	8101	8102	8.0	3.0	3.0	0.0
ptg000104l	8201	8202	7.0	0.0	4.0	2.0
ptg000104l	8301	8302	9.0	0.0	6.0	3.0
ptg000104l	8401	8402	4.0	0.0	2.0	1.0
ptg000104l	8501	8502	1.0	0.0	5.0	0.0
ptg000104l	8601	8602	4.0	3.0	9.0	0.0
ptg000104l	8701	8702	6.0	4.0	14.0	1.0
ptg000104l	8801	8802	5.0	0.0	3.0	0.0
ptg000104l	8901	8902	1.0	2.0	3.0	2.0
ptg000104l	9001	9002	15.0	7.0	9.0	7.0
ptg000104l	9101	9102	20.0	24.0	14.0	21.0
ptg000104l	9201	9202	21.0	22.0	14.0	19.0
ptg000104l	9301	9302	15.0	6.0	13.0	2.0
ptg000104l	9401	9402	15.0	5.0	11.0	4.0
