#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000080l	1	2	0.0	0.0	0.0	0.0
ptg000080l	101	102	0.0	0.0	2.0	0.0
ptg000080l	201	202	0.0	0.0	0.0	0.0
ptg000080l	301	302	0.0	0.0	0.0	0.0
ptg000080l	401	402	0.0	0.0	1.0	2.0
ptg000080l	501	502	0.0	0.0	0.0	0.0
ptg000080l	601	602	2.0	1.0	1.0	2.0
ptg000080l	701	702	4.0	8.0	2.0	6.0
ptg000080l	801	802	12.0	12.0	8.0	7.0
ptg000080l	901	902	8.0	4.0	5.0	1.0
ptg000080l	1001	1002	1.0	1.0	0.0	0.0
ptg000080l	1101	1102	0.0	0.0	0.0	0.0
ptg000080l	1201	1202	0.0	0.0	0.0	0.0
ptg000080l	1301	1302	4.0	6.0	11.0	3.0
ptg000080l	1401	1402	1.0	1.0	5.0	1.0
ptg000080l	1501	1502	0.0	0.0	0.0	0.0
ptg000080l	1601	1602	0.0	0.0	0.0	0.0
ptg000080l	1701	1702	1.0	1.0	1.0	1.0
ptg000080l	1801	1802	19.0	18.0	20.0	14.0
ptg000080l	1901	1902	24.0	53.0	28.0	44.0
ptg000080l	2001	2002	0.0	0.0	0.0	0.0
ptg000080l	2101	2102	0.0	0.0	0.0	0.0
ptg000080l	2201	2202	0.0	0.0	0.0	0.0
ptg000080l	2301	2302	0.0	0.0	0.0	0.0
ptg000080l	2401	2402	2.0	4.0	0.0	5.0
ptg000080l	2501	2502	0.0	0.0	0.0	0.0
ptg000080l	2601	2602	5.0	6.0	8.0	10.0
ptg000080l	2701	2702	9.0	17.0	9.0	19.0
ptg000080l	2801	2802	5.0	12.0	10.0	17.0
ptg000080l	2901	2902	2.0	5.0	2.0	5.0
ptg000080l	3001	3002	0.0	0.0	0.0	0.0
ptg000080l	3101	3102	0.0	0.0	0.0	0.0
ptg000080l	3201	3202	4.0	1.0	3.0	1.0
ptg000080l	3301	3302	2.0	1.0	4.0	0.0
ptg000080l	3401	3402	0.0	0.0	0.0	0.0
ptg000080l	3501	3502	0.0	0.0	0.0	0.0
ptg000080l	3601	3602	0.0	0.0	0.0	0.0
ptg000080l	3701	3702	0.0	0.0	0.0	0.0
ptg000080l	3801	3802	0.0	0.0	0.0	1.0
ptg000080l	3901	3902	0.0	1.0	0.0	2.0
ptg000080l	4001	4002	0.0	2.0	0.0	0.0
ptg000080l	4101	4102	0.0	2.0	0.0	2.0
ptg000080l	4201	4202	0.0	1.0	0.0	0.0
ptg000080l	4301	4302	0.0	0.0	0.0	0.0
ptg000080l	4401	4402	1.0	3.0	1.0	0.0
ptg000080l	4501	4502	3.0	4.0	0.0	3.0
ptg000080l	4601	4602	0.0	1.0	0.0	1.0
ptg000080l	4701	4702	2.0	1.0	4.0	1.0
ptg000080l	4801	4802	2.0	2.0	3.0	3.0
ptg000080l	4901	4902	1.0	1.0	2.0	2.0
ptg000080l	5001	5002	0.0	2.0	4.0	2.0
ptg000080l	5101	5102	0.0	0.0	1.0	0.0
ptg000080l	5201	5202	0.0	0.0	0.0	0.0
ptg000080l	5301	5302	0.0	2.0	2.0	2.0
ptg000080l	5401	5402	1.0	4.0	5.0	3.0
ptg000080l	5501	5502	1.0	2.0	1.0	1.0
ptg000080l	5601	5602	0.0	1.0	0.0	1.0
ptg000080l	5701	5702	2.0	0.0	1.0	0.0
ptg000080l	5801	5802	1.0	0.0	1.0	0.0
ptg000080l	5901	5902	1.0	0.0	1.0	0.0
ptg000080l	6001	6002	1.0	0.0	0.0	0.0
ptg000080l	6101	6102	0.0	1.0	1.0	0.0
ptg000080l	6201	6202	4.0	2.0	3.0	3.0
ptg000080l	6301	6302	5.0	4.0	9.0	0.0
ptg000080l	6401	6402	6.0	1.0	8.0	1.0
ptg000080l	6501	6502	4.0	4.0	4.0	0.0
ptg000080l	6601	6602	2.0	1.0	2.0	2.0
ptg000080l	6701	6702	1.0	1.0	3.0	1.0
ptg000080l	6801	6802	0.0	0.0	1.0	0.0
ptg000080l	6901	6902	0.0	0.0	0.0	0.0
ptg000080l	7001	7002	0.0	0.0	0.0	0.0
ptg000080l	7101	7102	1.0	1.0	1.0	1.0
ptg000080l	7201	7202	2.0	4.0	0.0	2.0
ptg000080l	7301	7302	0.0	0.0	0.0	0.0
ptg000080l	7401	7402	1.0	0.0	1.0	0.0
ptg000080l	7501	7502	1.0	1.0	1.0	0.0
ptg000080l	7601	7602	1.0	2.0	1.0	1.0
ptg000080l	7701	7702	2.0	1.0	1.0	2.0
ptg000080l	7801	7802	0.0	6.0	1.0	2.0
ptg000080l	7901	7902	0.0	1.0	1.0	0.0
ptg000080l	8001	8002	0.0	4.0	2.0	2.0
ptg000080l	8101	8102	0.0	1.0	3.0	4.0
ptg000080l	8201	8202	1.0	1.0	1.0	1.0
ptg000080l	8301	8302	0.0	0.0	0.0	0.0
ptg000080l	8401	8402	2.0	6.0	1.0	7.0
ptg000080l	8501	8502	1.0	2.0	0.0	2.0
ptg000080l	8601	8602	3.0	0.0	1.0	4.0
ptg000080l	8701	8702	1.0	0.0	2.0	2.0
ptg000080l	8801	8802	1.0	1.0	3.0	6.0
ptg000080l	8901	8902	10.0	5.0	7.0	19.0
ptg000080l	9001	9002	9.0	4.0	12.0	18.0
ptg000080l	9101	9102	0.0	0.0	0.0	0.0
ptg000080l	9201	9202	12.0	3.0	16.0	21.0
ptg000080l	9301	9302	17.0	14.0	24.0	35.0
ptg000080l	9401	9402	7.0	7.0	6.0	11.0
ptg000080l	9501	9502	1.0	0.0	0.0	0.0
ptg000080l	9601	9602	3.0	1.0	0.0	2.0
ptg000080l	9701	9702	2.0	0.0	3.0	4.0
ptg000080l	9801	9802	21.0	11.0	14.0	18.0
ptg000080l	9901	9902	10.0	6.0	6.0	7.0
ptg000080l	10001	10002	4.0	0.0	3.0	0.0
ptg000080l	10101	10102	21.0	10.0	18.0	30.0
ptg000080l	10201	10202	12.0	7.0	8.0	12.0
ptg000080l	10301	10302	0.0	0.0	0.0	0.0
ptg000080l	10401	10402	0.0	0.0	1.0	1.0
ptg000080l	10501	10502	0.0	0.0	0.0	0.0
ptg000080l	10601	10602	0.0	0.0	0.0	0.0
ptg000080l	10701	10702	0.0	0.0	0.0	0.0
ptg000080l	10801	10802	0.0	2.0	2.0	1.0
ptg000080l	10901	10902	1.0	0.0	1.0	0.0
ptg000080l	11001	11002	2.0	1.0	3.0	1.0
ptg000080l	11101	11102	2.0	3.0	4.0	1.0
ptg000080l	11201	11202	1.0	0.0	3.0	1.0
ptg000080l	11301	11302	1.0	0.0	1.0	0.0
ptg000080l	11401	11402	0.0	0.0	0.0	0.0
