#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000037l	1	2	0.0	0.0	0.0	0.0
ptg000037l	101	102	0.0	0.0	0.0	0.0
ptg000037l	201	202	1.0	0.0	0.0	0.0
ptg000037l	301	302	3.0	0.0	2.0	1.0
ptg000037l	401	402	6.0	0.0	3.0	4.0
ptg000037l	501	502	30.0	20.0	28.0	21.0
ptg000037l	601	602	45.0	19.0	34.0	39.0
ptg000037l	701	702	12.0	2.0	13.0	19.0
ptg000037l	801	802	1.0	0.0	4.0	2.0
ptg000037l	901	902	17.0	23.0	31.0	20.0
ptg000037l	1001	1002	13.0	13.0	23.0	17.0
ptg000037l	1101	1102	17.0	13.0	15.0	2.0
ptg000037l	1201	1202	34.0	32.0	37.0	18.0
ptg000037l	1301	1302	10.0	8.0	15.0	6.0
ptg000037l	1401	1402	4.0	8.0	9.0	2.0
ptg000037l	1501	1502	9.0	3.0	10.0	6.0
ptg000037l	1601	1602	103.0	79.0	102.0	58.0
ptg000037l	1701	1702	66.0	53.0	53.0	39.0
ptg000037l	1801	1802	55.0	42.0	36.0	64.0
ptg000037l	1901	1902	159.0	107.0	137.0	132.0
ptg000037l	2001	2002	149.0	113.0	123.0	100.0
ptg000037l	2101	2102	0.0	0.0	1.0	0.0
ptg000037l	2201	2202	71.0	34.0	58.0	26.0
ptg000037l	2301	2302	121.0	43.0	86.0	34.0
ptg000037l	2401	2402	49.0	26.0	37.0	20.0
ptg000037l	2501	2502	74.0	76.0	67.0	71.0
ptg000037l	2601	2602	58.0	41.0	51.0	27.0
ptg000037l	2701	2702	8.0	1.0	8.0	3.0
ptg000037l	2801	2802	3.0	0.0	2.0	1.0
ptg000037l	2901	2902	2.0	2.0	1.0	1.0
ptg000037l	3001	3002	2.0	0.0	1.0	2.0
ptg000037l	3101	3102	29.0	21.0	18.0	12.0
ptg000037l	3201	3202	28.0	17.0	16.0	10.0
ptg000037l	3301	3302	43.0	31.0	33.0	25.0
ptg000037l	3401	3402	106.0	128.0	117.0	121.0
ptg000037l	3501	3502	17.0	19.0	24.0	23.0
ptg000037l	3601	3602	97.0	66.0	71.0	52.0
ptg000037l	3701	3702	37.0	31.0	24.0	22.0
ptg000037l	3801	3802	19.0	17.0	15.0	13.0
ptg000037l	3901	3902	118.0	101.0	103.0	92.0
ptg000037l	4001	4002	168.0	158.0	142.0	128.0
ptg000037l	4101	4102	14.0	12.0	19.0	13.0
ptg000037l	4201	4202	150.0	164.0	151.0	118.0
ptg000037l	4301	4302	64.0	99.0	76.0	57.0
ptg000037l	4401	4402	0.0	0.0	2.0	0.0
ptg000037l	4501	4502	5.0	3.0	11.0	4.0
ptg000037l	4601	4602	58.0	82.0	75.0	57.0
