#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000100l	1	2	0.0	1.0	2.0	1.0
ptg000100l	101	102	42.0	34.0	43.0	42.0
ptg000100l	201	202	48.0	35.0	44.0	46.0
ptg000100l	301	302	32.0	44.0	40.0	44.0
ptg000100l	401	402	44.0	68.0	52.0	65.0
ptg000100l	501	502	51.0	54.0	66.0	80.0
ptg000100l	601	602	70.0	70.0	95.0	115.0
ptg000100l	701	702	59.0	54.0	69.0	87.0
ptg000100l	801	802	29.0	35.0	40.0	41.0
ptg000100l	901	902	35.0	50.0	47.0	51.0
ptg000100l	1001	1002	31.0	52.0	45.0	56.0
ptg000100l	1101	1102	34.0	44.0	42.0	50.0
ptg000100l	1201	1202	46.0	77.0	66.0	104.0
ptg000100l	1301	1302	51.0	82.0	66.0	111.0
ptg000100l	1401	1402	31.0	44.0	35.0	44.0
ptg000100l	1501	1502	28.0	41.0	37.0	50.0
ptg000100l	1601	1602	38.0	71.0	73.0	80.0
ptg000100l	1701	1702	56.0	56.0	64.0	71.0
ptg000100l	1801	1802	48.0	44.0	61.0	67.0
ptg000100l	1901	1902	63.0	79.0	70.0	105.0
ptg000100l	2001	2002	52.0	72.0	57.0	80.0
ptg000100l	2101	2102	45.0	50.0	54.0	63.0
ptg000100l	2201	2202	51.0	54.0	54.0	61.0
ptg000100l	2301	2302	14.0	13.0	20.0	20.0
ptg000100l	2401	2402	12.0	14.0	21.0	19.0
ptg000100l	2501	2502	8.0	18.0	11.0	6.0
ptg000100l	2601	2602	8.0	15.0	14.0	17.0
ptg000100l	2701	2702	5.0	5.0	6.0	14.0
ptg000100l	2801	2802	11.0	20.0	15.0	19.0
ptg000100l	2901	2902	3.0	0.0	0.0	0.0
ptg000100l	3001	3002	8.0	10.0	5.0	8.0
ptg000100l	3101	3102	14.0	15.0	11.0	18.0
ptg000100l	3201	3202	4.0	0.0	0.0	5.0
ptg000100l	3301	3302	5.0	2.0	3.0	7.0
ptg000100l	3401	3402	5.0	8.0	5.0	14.0
ptg000100l	3501	3502	1.0	0.0	0.0	0.0
ptg000100l	3601	3602	6.0	5.0	4.0	5.0
ptg000100l	3701	3702	1.0	4.0	1.0	0.0
ptg000100l	3801	3802	1.0	2.0	1.0	2.0
ptg000100l	3901	3902	15.0	21.0	11.0	18.0
ptg000100l	4001	4002	43.0	47.0	42.0	49.0
ptg000100l	4101	4102	54.0	55.0	48.0	71.0
ptg000100l	4201	4202	61.0	50.0	54.0	71.0
ptg000100l	4301	4302	48.0	57.0	75.0	68.0
ptg000100l	4401	4402	71.0	60.0	59.0	75.0
ptg000100l	4501	4502	81.0	73.0	79.0	88.0
ptg000100l	4601	4602	71.0	74.0	65.0	79.0
ptg000100l	4701	4702	87.0	85.0	71.0	98.0
ptg000100l	4801	4802	67.0	74.0	75.0	104.0
ptg000100l	4901	4902	43.0	50.0	57.0	81.0
ptg000100l	5001	5002	44.0	49.0	42.0	73.0
ptg000100l	5101	5102	14.0	14.0	11.0	31.0
ptg000100l	5201	5202	1.0	0.0	2.0	0.0
ptg000100l	5301	5302	9.0	3.0	3.0	12.0
ptg000100l	5401	5402	20.0	21.0	23.0	36.0
ptg000100l	5501	5502	24.0	26.0	31.0	25.0
ptg000100l	5601	5602	7.0	9.0	10.0	4.0
ptg000100l	5701	5702	6.0	3.0	9.0	5.0
ptg000100l	5801	5802	0.0	0.0	5.0	0.0
ptg000100l	5901	5902	16.0	21.0	18.0	25.0
ptg000100l	6001	6002	34.0	38.0	36.0	60.0
ptg000100l	6101	6102	31.0	44.0	36.0	64.0
ptg000100l	6201	6202	30.0	46.0	42.0	62.0
ptg000100l	6301	6302	12.0	11.0	11.0	17.0
ptg000100l	6401	6402	39.0	21.0	37.0	51.0
ptg000100l	6501	6502	65.0	66.0	78.0	94.0
ptg000100l	6601	6602	71.0	78.0	67.0	76.0
ptg000100l	6701	6702	57.0	67.0	60.0	101.0
ptg000100l	6801	6802	72.0	62.0	75.0	92.0
ptg000100l	6901	6902	73.0	54.0	66.0	92.0
ptg000100l	7001	7002	68.0	64.0	69.0	81.0
ptg000100l	7101	7102	88.0	79.0	71.0	89.0
ptg000100l	7201	7202	72.0	86.0	75.0	110.0
ptg000100l	7301	7302	72.0	77.0	77.0	95.0
ptg000100l	7401	7402	76.0	69.0	81.0	99.0
ptg000100l	7501	7502	47.0	50.0	57.0	79.0
ptg000100l	7601	7602	62.0	71.0	69.0	98.0
ptg000100l	7701	7702	56.0	72.0	56.0	95.0
ptg000100l	7801	7802	48.0	55.0	50.0	93.0
ptg000100l	7901	7902	45.0	63.0	54.0	82.0
ptg000100l	8001	8002	59.0	52.0	56.0	64.0
