#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000066l	1	2	0.0	0.0	0.0	0.0
ptg000066l	101	102	2.0	0.0	1.0	0.0
ptg000066l	201	202	2.0	8.0	14.0	13.0
ptg000066l	301	302	0.0	0.0	0.0	1.0
ptg000066l	401	402	5.0	8.0	6.0	11.0
ptg000066l	501	502	15.0	23.0	18.0	29.0
ptg000066l	601	602	13.0	21.0	8.0	17.0
ptg000066l	701	702	0.0	0.0	1.0	1.0
ptg000066l	801	802	0.0	0.0	0.0	0.0
ptg000066l	901	902	9.0	9.0	12.0	28.0
ptg000066l	1001	1002	17.0	17.0	17.0	40.0
ptg000066l	1101	1102	11.0	18.0	11.0	24.0
ptg000066l	1201	1202	0.0	3.0	1.0	3.0
ptg000066l	1301	1302	4.0	7.0	1.0	12.0
ptg000066l	1401	1402	16.0	17.0	11.0	26.0
ptg000066l	1501	1502	20.0	19.0	15.0	20.0
ptg000066l	1601	1602	43.0	28.0	21.0	43.0
ptg000066l	1701	1702	66.0	59.0	42.0	83.0
ptg000066l	1801	1802	105.0	110.0	77.0	161.0
ptg000066l	1901	1902	78.0	70.0	71.0	110.0
ptg000066l	2001	2002	49.0	54.0	49.0	85.0
ptg000066l	2101	2102	36.0	41.0	43.0	59.0
ptg000066l	2201	2202	5.0	2.0	3.0	8.0
ptg000066l	2301	2302	1.0	0.0	0.0	2.0
ptg000066l	2401	2402	4.0	7.0	5.0	11.0
ptg000066l	2501	2502	2.0	6.0	3.0	5.0
ptg000066l	2601	2602	1.0	0.0	1.0	0.0
ptg000066l	2701	2702	12.0	11.0	16.0	21.0
ptg000066l	2801	2802	37.0	36.0	44.0	44.0
ptg000066l	2901	2902	48.0	49.0	50.0	61.0
ptg000066l	3001	3002	47.0	67.0	35.0	69.0
ptg000066l	3101	3102	55.0	63.0	58.0	69.0
ptg000066l	3201	3202	55.0	66.0	74.0	79.0
ptg000066l	3301	3302	47.0	65.0	69.0	90.0
ptg000066l	3401	3402	14.0	13.0	17.0	22.0
ptg000066l	3501	3502	31.0	40.0	37.0	54.0
ptg000066l	3601	3602	66.0	62.0	60.0	99.0
ptg000066l	3701	3702	51.0	47.0	55.0	100.0
ptg000066l	3801	3802	33.0	56.0	59.0	76.0
ptg000066l	3901	3902	44.0	48.0	53.0	61.0
ptg000066l	4001	4002	7.0	11.0	15.0	15.0
ptg000066l	4101	4102	17.0	27.0	26.0	33.0
ptg000066l	4201	4202	13.0	19.0	23.0	30.0
ptg000066l	4301	4302	12.0	11.0	10.0	21.0
ptg000066l	4401	4402	30.0	32.0	27.0	43.0
ptg000066l	4501	4502	1.0	4.0	6.0	5.0
ptg000066l	4601	4602	29.0	36.0	31.0	37.0
ptg000066l	4701	4702	44.0	55.0	54.0	69.0
ptg000066l	4801	4802	43.0	44.0	49.0	68.0
ptg000066l	4901	4902	42.0	56.0	47.0	59.0
ptg000066l	5001	5002	43.0	41.0	33.0	40.0
ptg000066l	5101	5102	26.0	25.0	22.0	16.0
ptg000066l	5201	5202	15.0	27.0	26.0	27.0
ptg000066l	5301	5302	40.0	52.0	48.0	71.0
ptg000066l	5401	5402	43.0	47.0	42.0	64.0
ptg000066l	5501	5502	38.0	51.0	42.0	67.0
ptg000066l	5601	5602	19.0	19.0	21.0	31.0
ptg000066l	5701	5702	3.0	1.0	5.0	7.0
ptg000066l	5801	5802	17.0	33.0	25.0	29.0
ptg000066l	5901	5902	44.0	58.0	52.0	55.0
ptg000066l	6001	6002	47.0	53.0	54.0	66.0
ptg000066l	6101	6102	49.0	73.0	64.0	79.0
ptg000066l	6201	6202	70.0	78.0	86.0	83.0
ptg000066l	6301	6302	68.0	58.0	72.0	93.0
ptg000066l	6401	6402	56.0	64.0	61.0	104.0
ptg000066l	6501	6502	55.0	69.0	73.0	105.0
ptg000066l	6601	6602	49.0	60.0	52.0	73.0
ptg000066l	6701	6702	44.0	53.0	51.0	83.0
ptg000066l	6801	6802	37.0	58.0	45.0	108.0
ptg000066l	6901	6902	42.0	55.0	48.0	63.0
ptg000066l	7001	7002	29.0	33.0	31.0	30.0
ptg000066l	7101	7102	9.0	6.0	3.0	6.0
ptg000066l	7201	7202	1.0	0.0	0.0	2.0
ptg000066l	7301	7302	6.0	7.0	10.0	6.0
ptg000066l	7401	7402	4.0	3.0	7.0	2.0
ptg000066l	7501	7502	7.0	7.0	10.0	9.0
ptg000066l	7601	7602	9.0	4.0	6.0	10.0
ptg000066l	7701	7702	0.0	0.0	1.0	0.0
ptg000066l	7801	7802	10.0	15.0	14.0	17.0
ptg000066l	7901	7902	7.0	15.0	7.0	17.0
ptg000066l	8001	8002	1.0	0.0	1.0	2.0
ptg000066l	8101	8102	12.0	12.0	15.0	27.0
ptg000066l	8201	8202	10.0	16.0	12.0	22.0
ptg000066l	8301	8302	13.0	13.0	7.0	21.0
ptg000066l	8401	8402	7.0	12.0	9.0	8.0
ptg000066l	8501	8502	13.0	12.0	17.0	18.0
ptg000066l	8601	8602	14.0	12.0	9.0	24.0
ptg000066l	8701	8702	35.0	39.0	35.0	63.0
ptg000066l	8801	8802	33.0	63.0	52.0	79.0
ptg000066l	8901	8902	34.0	38.0	36.0	63.0
ptg000066l	9001	9002	61.0	73.0	80.0	99.0
ptg000066l	9101	9102	54.0	51.0	71.0	81.0
ptg000066l	9201	9202	29.0	39.0	54.0	66.0
ptg000066l	9301	9302	36.0	54.0	64.0	81.0
ptg000066l	9401	9402	39.0	43.0	51.0	59.0
ptg000066l	9501	9502	25.0	25.0	26.0	28.0
ptg000066l	9601	9602	58.0	54.0	61.0	64.0
ptg000066l	9701	9702	75.0	61.0	67.0	110.0
ptg000066l	9801	9802	39.0	38.0	39.0	66.0
ptg000066l	9901	9902	29.0	32.0	35.0	42.0
ptg000066l	10001	10002	32.0	47.0	30.0	43.0
ptg000066l	10101	10102	39.0	55.0	35.0	43.0
ptg000066l	10201	10202	61.0	70.0	44.0	71.0
ptg000066l	10301	10302	92.0	104.0	76.0	124.0
ptg000066l	10401	10402	77.0	86.0	71.0	103.0
ptg000066l	10501	10502	60.0	71.0	72.0	84.0
ptg000066l	10601	10602	62.0	72.0	63.0	93.0
ptg000066l	10701	10702	63.0	62.0	57.0	77.0
ptg000066l	10801	10802	72.0	68.0	79.0	85.0
ptg000066l	10901	10902	64.0	52.0	61.0	73.0
ptg000066l	11001	11002	18.0	17.0	16.0	27.0
ptg000066l	11101	11102	6.0	13.0	16.0	23.0
ptg000066l	11201	11202	12.0	17.0	22.0	35.0
ptg000066l	11301	11302	16.0	26.0	28.0	37.0
ptg000066l	11401	11402	13.0	16.0	34.0	31.0
ptg000066l	11501	11502	7.0	12.0	10.0	11.0
ptg000066l	11601	11602	0.0	0.0	0.0	1.0
ptg000066l	11701	11702	9.0	15.0	14.0	13.0
ptg000066l	11801	11802	17.0	23.0	24.0	29.0
ptg000066l	11901	11902	2.0	4.0	2.0	8.0
ptg000066l	12001	12002	8.0	13.0	7.0	13.0
ptg000066l	12101	12102	15.0	25.0	19.0	31.0
ptg000066l	12201	12202	13.0	16.0	11.0	21.0
ptg000066l	12301	12302	28.0	22.0	18.0	30.0
ptg000066l	12401	12402	43.0	49.0	44.0	59.0
ptg000066l	12501	12502	29.0	34.0	28.0	29.0
ptg000066l	12601	12602	25.0	21.0	15.0	19.0
ptg000066l	12701	12702	57.0	55.0	56.0	65.0
ptg000066l	12801	12802	65.0	63.0	56.0	90.0
ptg000066l	12901	12902	75.0	57.0	55.0	93.0
ptg000066l	13001	13002	66.0	53.0	61.0	68.0
ptg000066l	13101	13102	30.0	37.0	32.0	47.0
ptg000066l	13201	13202	39.0	31.0	30.0	41.0
ptg000066l	13301	13302	52.0	41.0	50.0	74.0
ptg000066l	13401	13402	39.0	48.0	45.0	68.0
ptg000066l	13501	13502	38.0	37.0	46.0	62.0
ptg000066l	13601	13602	16.0	16.0	18.0	19.0
ptg000066l	13701	13702	34.0	42.0	43.0	71.0
ptg000066l	13801	13802	69.0	56.0	61.0	100.0
ptg000066l	13901	13902	65.0	63.0	58.0	102.0
ptg000066l	14001	14002	75.0	68.0	59.0	105.0
ptg000066l	14101	14102	79.0	91.0	75.0	124.0
ptg000066l	14201	14202	64.0	68.0	77.0	100.0
ptg000066l	14301	14302	61.0	50.0	56.0	76.0
ptg000066l	14401	14402	47.0	56.0	56.0	85.0
ptg000066l	14501	14502	39.0	47.0	40.0	63.0
ptg000066l	14601	14602	4.0	11.0	7.0	10.0
ptg000066l	14701	14702	28.0	40.0	30.0	39.0
ptg000066l	14801	14802	51.0	58.0	44.0	55.0
ptg000066l	14901	14902	39.0	41.0	31.0	51.0
ptg000066l	15001	15002	31.0	37.0	27.0	54.0
ptg000066l	15101	15102	10.0	9.0	13.0	16.0
ptg000066l	15201	15202	0.0	0.0	0.0	0.0
ptg000066l	15301	15302	9.0	6.0	9.0	15.0
ptg000066l	15401	15402	15.0	17.0	18.0	23.0
ptg000066l	15501	15502	34.0	50.0	33.0	49.0
ptg000066l	15601	15602	40.0	56.0	44.0	66.0
ptg000066l	15701	15702	17.0	21.0	21.0	35.0
ptg000066l	15801	15802	35.0	22.0	42.0	41.0
ptg000066l	15901	15902	54.0	43.0	44.0	58.0
ptg000066l	16001	16002	29.0	35.0	33.0	44.0
ptg000066l	16101	16102	0.0	1.0	0.0	1.0
ptg000066l	16201	16202	28.0	33.0	33.0	36.0
ptg000066l	16301	16302	32.0	37.0	44.0	46.0
ptg000066l	16401	16402	21.0	29.0	25.0	34.0
ptg000066l	16501	16502	4.0	5.0	11.0	10.0
ptg000066l	16601	16602	21.0	27.0	23.0	29.0
ptg000066l	16701	16702	36.0	39.0	35.0	38.0
ptg000066l	16801	16802	14.0	14.0	17.0	13.0
ptg000066l	16901	16902	24.0	35.0	27.0	40.0
ptg000066l	17001	17002	69.0	100.0	81.0	107.0
ptg000066l	17101	17102	59.0	65.0	62.0	88.0
ptg000066l	17201	17202	20.0	28.0	18.0	33.0
ptg000066l	17301	17302	20.0	29.0	36.0	51.0
ptg000066l	17401	17402	26.0	38.0	32.0	57.0
ptg000066l	17501	17502	12.0	16.0	11.0	18.0
ptg000066l	17601	17602	0.0	1.0	1.0	2.0
ptg000066l	17701	17702	11.0	9.0	6.0	9.0
ptg000066l	17801	17802	12.0	10.0	6.0	8.0
ptg000066l	17901	17902	20.0	16.0	20.0	24.0
ptg000066l	18001	18002	52.0	39.0	40.0	61.0
ptg000066l	18101	18102	51.0	50.0	37.0	55.0
ptg000066l	18201	18202	62.0	63.0	52.0	70.0
ptg000066l	18301	18302	59.0	75.0	61.0	64.0
ptg000066l	18401	18402	47.0	55.0	63.0	84.0
ptg000066l	18501	18502	49.0	61.0	69.0	96.0
ptg000066l	18601	18602	64.0	83.0	73.0	86.0
ptg000066l	18701	18702	57.0	50.0	60.0	72.0
ptg000066l	18801	18802	63.0	54.0	60.0	69.0
ptg000066l	18901	18902	78.0	90.0	85.0	116.0
ptg000066l	19001	19002	73.0	87.0	83.0	122.0
ptg000066l	19101	19102	75.0	90.0	80.0	110.0
ptg000066l	19201	19202	84.0	81.0	81.0	99.0
ptg000066l	19301	19302	57.0	94.0	86.0	107.0
ptg000066l	19401	19402	82.0	89.0	70.0	118.0
ptg000066l	19501	19502	72.0	85.0	89.0	109.0
ptg000066l	19601	19602	66.0	92.0	82.0	118.0
ptg000066l	19701	19702	60.0	90.0	81.0	128.0
ptg000066l	19801	19802	64.0	99.0	83.0	120.0
ptg000066l	19901	19902	61.0	111.0	85.0	102.0
