#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000039l	1	2	0.0	0.0	0.0	0.0
ptg000039l	101	102	8.0	3.0	10.0	8.0
ptg000039l	201	202	14.0	11.0	11.0	18.0
ptg000039l	301	302	21.0	17.0	14.0	22.0
ptg000039l	401	402	22.0	17.0	22.0	28.0
ptg000039l	501	502	21.0	12.0	18.0	18.0
ptg000039l	601	602	19.0	12.0	18.0	14.0
ptg000039l	701	702	19.0	13.0	16.0	20.0
ptg000039l	801	802	17.0	14.0	15.0	20.0
ptg000039l	901	902	14.0	10.0	19.0	23.0
ptg000039l	1001	1002	6.0	5.0	10.0	11.0
ptg000039l	1101	1102	6.0	3.0	11.0	11.0
ptg000039l	1201	1202	11.0	9.0	10.0	15.0
ptg000039l	1301	1302	14.0	13.0	12.0	9.0
ptg000039l	1401	1402	11.0	7.0	3.0	12.0
ptg000039l	1501	1502	11.0	6.0	3.0	15.0
ptg000039l	1601	1602	7.0	12.0	6.0	12.0
ptg000039l	1701	1702	7.0	9.0	12.0	6.0
ptg000039l	1801	1802	1.0	7.0	4.0	4.0
ptg000039l	1901	1902	0.0	2.0	0.0	2.0
ptg000039l	2001	2002	0.0	1.0	0.0	1.0
ptg000039l	2101	2102	2.0	4.0	1.0	4.0
ptg000039l	2201	2202	1.0	2.0	1.0	0.0
ptg000039l	2301	2302	2.0	0.0	2.0	1.0
ptg000039l	2401	2402	0.0	0.0	0.0	0.0
ptg000039l	2501	2502	1.0	4.0	2.0	1.0
ptg000039l	2601	2602	5.0	8.0	6.0	5.0
ptg000039l	2701	2702	5.0	6.0	6.0	3.0
ptg000039l	2801	2802	8.0	4.0	10.0	4.0
ptg000039l	2901	2902	6.0	3.0	14.0	2.0
ptg000039l	3001	3002	8.0	1.0	10.0	1.0
ptg000039l	3101	3102	6.0	0.0	4.0	2.0
ptg000039l	3201	3202	3.0	2.0	8.0	3.0
ptg000039l	3301	3302	10.0	1.0	7.0	5.0
ptg000039l	3401	3402	6.0	1.0	1.0	1.0
ptg000039l	3501	3502	9.0	2.0	4.0	3.0
ptg000039l	3601	3602	3.0	2.0	2.0	2.0
ptg000039l	3701	3702	0.0	0.0	0.0	1.0
ptg000039l	3801	3802	0.0	0.0	0.0	0.0
ptg000039l	3901	3902	0.0	0.0	1.0	1.0
ptg000039l	4001	4002	0.0	2.0	2.0	3.0
ptg000039l	4101	4102	0.0	0.0	1.0	2.0
ptg000039l	4201	4202	0.0	0.0	0.0	0.0
ptg000039l	4301	4302	1.0	0.0	1.0	0.0
ptg000039l	4401	4402	1.0	1.0	3.0	0.0
ptg000039l	4501	4502	0.0	1.0	0.0	0.0
ptg000039l	4601	4602	1.0	1.0	2.0	0.0
ptg000039l	4701	4702	1.0	1.0	3.0	0.0
ptg000039l	4801	4802	1.0	0.0	1.0	0.0
