#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000064l	1	2	0.0	0.0	0.0	0.0
ptg000064l	101	102	0.0	0.0	0.0	0.0
ptg000064l	201	202	25.0	14.0	15.0	30.0
ptg000064l	301	302	44.0	23.0	33.0	53.0
ptg000064l	401	402	35.0	16.0	34.0	47.0
ptg000064l	501	502	19.0	15.0	35.0	38.0
ptg000064l	601	602	39.0	29.0	53.0	66.0
ptg000064l	701	702	32.0	29.0	35.0	55.0
ptg000064l	801	802	19.0	16.0	28.0	28.0
ptg000064l	901	902	12.0	8.0	15.0	13.0
ptg000064l	1001	1002	0.0	0.0	0.0	2.0
ptg000064l	1101	1102	5.0	6.0	5.0	4.0
ptg000064l	1201	1202	30.0	35.0	30.0	34.0
ptg000064l	1301	1302	33.0	37.0	38.0	39.0
ptg000064l	1401	1402	32.0	39.0	51.0	74.0
ptg000064l	1501	1502	23.0	33.0	28.0	44.0
ptg000064l	1601	1602	9.0	11.0	6.0	10.0
ptg000064l	1701	1702	38.0	60.0	53.0	51.0
ptg000064l	1801	1802	48.0	76.0	59.0	60.0
ptg000064l	1901	1902	51.0	70.0	59.0	66.0
ptg000064l	2001	2002	69.0	68.0	74.0	89.0
ptg000064l	2101	2102	73.0	74.0	87.0	104.0
ptg000064l	2201	2202	54.0	47.0	76.0	80.0
ptg000064l	2301	2302	63.0	51.0	62.0	92.0
ptg000064l	2401	2402	57.0	64.0	71.0	90.0
ptg000064l	2501	2502	45.0	41.0	53.0	64.0
ptg000064l	2601	2602	13.0	10.0	16.0	17.0
ptg000064l	2701	2702	46.0	27.0	51.0	56.0
ptg000064l	2801	2802	48.0	38.0	51.0	68.0
ptg000064l	2901	2902	45.0	42.0	45.0	75.0
ptg000064l	3001	3002	27.0	40.0	23.0	42.0
ptg000064l	3101	3102	31.0	40.0	22.0	46.0
ptg000064l	3201	3202	68.0	63.0	64.0	98.0
ptg000064l	3301	3302	94.0	71.0	78.0	107.0
ptg000064l	3401	3402	70.0	71.0	74.0	98.0
ptg000064l	3501	3502	50.0	69.0	74.0	90.0
ptg000064l	3601	3602	68.0	81.0	68.0	87.0
ptg000064l	3701	3702	73.0	79.0	61.0	93.0
ptg000064l	3801	3802	56.0	66.0	56.0	78.0
ptg000064l	3901	3902	42.0	41.0	34.0	52.0
ptg000064l	4001	4002	21.0	16.0	14.0	32.0
ptg000064l	4101	4102	19.0	21.0	24.0	45.0
ptg000064l	4201	4202	8.0	16.0	14.0	19.0
ptg000064l	4301	4302	2.0	5.0	5.0	3.0
ptg000064l	4401	4402	16.0	8.0	17.0	19.0
ptg000064l	4501	4502	11.0	6.0	10.0	14.0
ptg000064l	4601	4602	0.0	0.0	0.0	0.0
ptg000064l	4701	4702	1.0	5.0	6.0	5.0
ptg000064l	4801	4802	12.0	14.0	19.0	22.0
ptg000064l	4901	4902	20.0	25.0	22.0	28.0
ptg000064l	5001	5002	15.0	27.0	20.0	26.0
ptg000064l	5101	5102	6.0	10.0	17.0	14.0
ptg000064l	5201	5202	12.0	16.0	21.0	30.0
ptg000064l	5301	5302	43.0	70.0	66.0	87.0
ptg000064l	5401	5402	63.0	88.0	80.0	102.0
ptg000064l	5501	5502	54.0	59.0	55.0	80.0
ptg000064l	5601	5602	67.0	70.0	61.0	84.0
ptg000064l	5701	5702	68.0	66.0	69.0	88.0
ptg000064l	5801	5802	74.0	65.0	68.0	122.0
ptg000064l	5901	5902	87.0	86.0	88.0	134.0
ptg000064l	6001	6002	59.0	66.0	64.0	62.0
ptg000064l	6101	6102	35.0	45.0	28.0	59.0
ptg000064l	6201	6202	30.0	36.0	28.0	57.0
ptg000064l	6301	6302	29.0	28.0	37.0	59.0
ptg000064l	6401	6402	30.0	35.0	48.0	63.0
ptg000064l	6501	6502	60.0	71.0	54.0	96.0
ptg000064l	6601	6602	64.0	67.0	58.0	92.0
ptg000064l	6701	6702	25.0	24.0	29.0	36.0
ptg000064l	6801	6802	47.0	47.0	50.0	59.0
ptg000064l	6901	6902	59.0	61.0	65.0	83.0
ptg000064l	7001	7002	31.0	54.0	44.0	64.0
ptg000064l	7101	7102	36.0	55.0	65.0	82.0
ptg000064l	7201	7202	68.0	80.0	74.0	105.0
ptg000064l	7301	7302	69.0	60.0	41.0	66.0
ptg000064l	7401	7402	49.0	53.0	52.0	59.0
ptg000064l	7501	7502	37.0	50.0	42.0	55.0
ptg000064l	7601	7602	10.0	10.0	15.0	24.0
ptg000064l	7701	7702	9.0	10.0	18.0	22.0
ptg000064l	7801	7802	9.0	11.0	15.0	11.0
ptg000064l	7901	7902	14.0	15.0	17.0	13.0
ptg000064l	8001	8002	7.0	15.0	13.0	15.0
ptg000064l	8101	8102	14.0	11.0	19.0	13.0
ptg000064l	8201	8202	0.0	0.0	1.0	0.0
ptg000064l	8301	8302	6.0	11.0	12.0	13.0
ptg000064l	8401	8402	5.0	12.0	20.0	20.0
ptg000064l	8501	8502	1.0	0.0	0.0	4.0
ptg000064l	8601	8602	3.0	5.0	8.0	7.0
ptg000064l	8701	8702	4.0	7.0	14.0	10.0
ptg000064l	8801	8802	0.0	0.0	3.0	0.0
ptg000064l	8901	8902	6.0	11.0	4.0	7.0
