#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000061l	1	2	1.0	0.0	0.0	0.0
ptg000061l	101	102	20.0	22.0	18.0	31.0
ptg000061l	201	202	28.0	32.0	35.0	44.0
ptg000061l	301	302	24.0	15.0	16.0	22.0
ptg000061l	401	402	1.0	0.0	1.0	0.0
ptg000061l	501	502	10.0	12.0	14.0	8.0
ptg000061l	601	602	15.0	24.0	21.0	24.0
ptg000061l	701	702	9.0	9.0	13.0	10.0
ptg000061l	801	802	5.0	3.0	5.0	4.0
ptg000061l	901	902	11.0	20.0	18.0	24.0
ptg000061l	1001	1002	8.0	11.0	7.0	14.0
ptg000061l	1101	1102	0.0	0.0	0.0	1.0
ptg000061l	1201	1202	3.0	11.0	8.0	8.0
ptg000061l	1301	1302	13.0	19.0	14.0	27.0
ptg000061l	1401	1402	13.0	11.0	13.0	22.0
ptg000061l	1501	1502	0.0	0.0	0.0	1.0
ptg000061l	1601	1602	4.0	4.0	5.0	6.0
ptg000061l	1701	1702	16.0	28.0	19.0	28.0
ptg000061l	1801	1802	31.0	57.0	65.0	73.0
ptg000061l	1901	1902	45.0	68.0	62.0	99.0
ptg000061l	2001	2002	40.0	63.0	41.0	73.0
ptg000061l	2101	2102	59.0	69.0	72.0	89.0
ptg000061l	2201	2202	64.0	68.0	80.0	84.0
ptg000061l	2301	2302	67.0	81.0	88.0	85.0
ptg000061l	2401	2402	71.0	86.0	94.0	96.0
ptg000061l	2501	2502	47.0	52.0	62.0	61.0
ptg000061l	2601	2602	31.0	44.0	48.0	36.0
ptg000061l	2701	2702	25.0	53.0	42.0	41.0
ptg000061l	2801	2802	31.0	36.0	40.0	47.0
ptg000061l	2901	2902	35.0	40.0	48.0	60.0
ptg000061l	3001	3002	52.0	61.0	64.0	86.0
ptg000061l	3101	3102	55.0	69.0	62.0	85.0
ptg000061l	3201	3202	14.0	29.0	26.0	34.0
ptg000061l	3301	3302	36.0	55.0	41.0	67.0
ptg000061l	3401	3402	44.0	54.0	53.0	82.0
ptg000061l	3501	3502	37.0	45.0	47.0	68.0
ptg000061l	3601	3602	57.0	68.0	69.0	91.0
ptg000061l	3701	3702	70.0	72.0	76.0	102.0
ptg000061l	3801	3802	47.0	57.0	49.0	76.0
ptg000061l	3901	3902	56.0	55.0	48.0	68.0
ptg000061l	4001	4002	26.0	37.0	40.0	49.0
ptg000061l	4101	4102	7.0	14.0	11.0	21.0
ptg000061l	4201	4202	7.0	15.0	11.0	20.0
ptg000061l	4301	4302	5.0	6.0	8.0	14.0
ptg000061l	4401	4402	6.0	20.0	12.0	16.0
ptg000061l	4501	4502	4.0	10.0	13.0	19.0
ptg000061l	4601	4602	4.0	19.0	13.0	18.0
ptg000061l	4701	4702	0.0	1.0	1.0	0.0
ptg000061l	4801	4802	9.0	13.0	8.0	10.0
ptg000061l	4901	4902	14.0	14.0	11.0	14.0
ptg000061l	5001	5002	0.0	1.0	0.0	0.0
ptg000061l	5101	5102	4.0	6.0	8.0	5.0
ptg000061l	5201	5202	4.0	9.0	11.0	8.0
ptg000061l	5301	5302	3.0	2.0	5.0	3.0
ptg000061l	5401	5402	3.0	5.0	8.0	2.0
ptg000061l	5501	5502	2.0	1.0	1.0	2.0
ptg000061l	5601	5602	3.0	1.0	2.0	5.0
ptg000061l	5701	5702	19.0	26.0	23.0	27.0
ptg000061l	5801	5802	54.0	38.0	40.0	63.0
ptg000061l	5901	5902	77.0	38.0	50.0	94.0
ptg000061l	6001	6002	62.0	48.0	60.0	91.0
ptg000061l	6101	6102	66.0	46.0	55.0	90.0
ptg000061l	6201	6202	72.0	57.0	51.0	113.0
ptg000061l	6301	6302	61.0	66.0	64.0	117.0
ptg000061l	6401	6402	46.0	67.0	68.0	81.0
ptg000061l	6501	6502	46.0	49.0	52.0	71.0
ptg000061l	6601	6602	14.0	19.0	9.0	32.0
ptg000061l	6701	6702	38.0	50.0	38.0	68.0
ptg000061l	6801	6802	52.0	53.0	53.0	71.0
ptg000061l	6901	6902	21.0	28.0	24.0	24.0
ptg000061l	7001	7002	6.0	5.0	4.0	6.0
ptg000061l	7101	7102	23.0	30.0	16.0	25.0
ptg000061l	7201	7202	46.0	48.0	35.0	54.0
ptg000061l	7301	7302	54.0	61.0	51.0	74.0
ptg000061l	7401	7402	58.0	76.0	50.0	85.0
ptg000061l	7501	7502	28.0	28.0	27.0	42.0
ptg000061l	7601	7602	24.0	41.0	37.0	44.0
ptg000061l	7701	7702	65.0	75.0	79.0	104.0
ptg000061l	7801	7802	58.0	54.0	70.0	90.0
ptg000061l	7901	7902	65.0	66.0	74.0	112.0
ptg000061l	8001	8002	74.0	91.0	67.0	123.0
ptg000061l	8101	8102	73.0	64.0	70.0	100.0
ptg000061l	8201	8202	76.0	65.0	92.0	104.0
ptg000061l	8301	8302	63.0	65.0	98.0	100.0
ptg000061l	8401	8402	65.0	79.0	80.0	113.0
ptg000061l	8501	8502	71.0	88.0	94.0	113.0
ptg000061l	8601	8602	72.0	90.0	80.0	111.0
ptg000061l	8701	8702	77.0	83.0	72.0	94.0
ptg000061l	8801	8802	64.0	81.0	86.0	89.0
ptg000061l	8901	8902	62.0	82.0	87.0	98.0
ptg000061l	9001	9002	64.0	86.0	93.0	113.0
ptg000061l	9101	9102	73.0	67.0	94.0	116.0
ptg000061l	9201	9202	76.0	73.0	88.0	108.0
ptg000061l	9301	9302	53.0	62.0	55.0	70.0
ptg000061l	9401	9402	71.0	69.0	67.0	91.0
ptg000061l	9501	9502	56.0	67.0	72.0	89.0
ptg000061l	9601	9602	57.0	53.0	74.0	91.0
ptg000061l	9701	9702	49.0	47.0	60.0	85.0
ptg000061l	9801	9802	45.0	48.0	66.0	97.0
ptg000061l	9901	9902	43.0	42.0	57.0	66.0
ptg000061l	10001	10002	36.0	40.0	43.0	48.0
ptg000061l	10101	10102	29.0	31.0	32.0	40.0
ptg000061l	10201	10202	1.0	1.0	2.0	7.0
ptg000061l	10301	10302	8.0	10.0	10.0	8.0
ptg000061l	10401	10402	2.0	3.0	3.0	2.0
ptg000061l	10501	10502	7.0	5.0	14.0	9.0
ptg000061l	10601	10602	34.0	36.0	45.0	35.0
ptg000061l	10701	10702	38.0	39.0	38.0	31.0
ptg000061l	10801	10802	28.0	27.0	25.0	41.0
ptg000061l	10901	10902	43.0	46.0	46.0	87.0
ptg000061l	11001	11002	39.0	37.0	43.0	71.0
ptg000061l	11101	11102	25.0	27.0	27.0	47.0
ptg000061l	11201	11202	13.0	14.0	16.0	29.0
ptg000061l	11301	11302	18.0	32.0	15.0	34.0
ptg000061l	11401	11402	29.0	39.0	29.0	42.0
ptg000061l	11501	11502	11.0	7.0	8.0	11.0
ptg000061l	11601	11602	27.0	21.0	20.0	29.0
ptg000061l	11701	11702	42.0	39.0	35.0	39.0
ptg000061l	11801	11802	34.0	35.0	44.0	41.0
ptg000061l	11901	11902	4.0	8.0	12.0	14.0
ptg000061l	12001	12002	18.0	12.0	29.0	22.0
ptg000061l	12101	12102	39.0	38.0	53.0	64.0
ptg000061l	12201	12202	37.0	31.0	42.0	59.0
ptg000061l	12301	12302	26.0	24.0	23.0	20.0
ptg000061l	12401	12402	25.0	30.0	42.0	35.0
ptg000061l	12501	12502	7.0	15.0	22.0	11.0
ptg000061l	12601	12602	7.0	5.0	10.0	6.0
ptg000061l	12701	12702	18.0	8.0	8.0	13.0
ptg000061l	12801	12802	0.0	0.0	0.0	2.0
ptg000061l	12901	12902	0.0	0.0	0.0	2.0
ptg000061l	13001	13002	18.0	32.0	23.0	31.0
ptg000061l	13101	13102	32.0	30.0	39.0	46.0
ptg000061l	13201	13202	38.0	43.0	45.0	53.0
ptg000061l	13301	13302	43.0	43.0	39.0	52.0
ptg000061l	13401	13402	12.0	15.0	11.0	11.0
