#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000113l	1	2	0.0	0.0	0.0	0.0
ptg000113l	101	102	1.0	0.0	3.0	0.0
ptg000113l	201	202	1.0	2.0	4.0	1.0
ptg000113l	301	302	1.0	0.0	0.0	0.0
ptg000113l	401	402	0.0	0.0	0.0	0.0
ptg000113l	501	502	0.0	0.0	0.0	0.0
ptg000113l	601	602	0.0	0.0	0.0	0.0
ptg000113l	701	702	0.0	0.0	0.0	0.0
ptg000113l	801	802	0.0	1.0	0.0	1.0
ptg000113l	901	902	2.0	1.0	0.0	1.0
ptg000113l	1001	1002	0.0	0.0	0.0	0.0
ptg000113l	1101	1102	3.0	1.0	2.0	6.0
ptg000113l	1201	1202	0.0	1.0	0.0	0.0
ptg000113l	1301	1302	3.0	2.0	1.0	1.0
ptg000113l	1401	1402	4.0	1.0	7.0	1.0
ptg000113l	1501	1502	14.0	1.0	14.0	1.0
ptg000113l	1601	1602	10.0	1.0	12.0	0.0
ptg000113l	1701	1702	5.0	0.0	2.0	0.0
ptg000113l	1801	1802	6.0	0.0	6.0	0.0
ptg000113l	1901	1902	5.0	0.0	6.0	0.0
ptg000113l	2001	2002	2.0	0.0	7.0	1.0
ptg000113l	2101	2102	3.0	2.0	1.0	0.0
ptg000113l	2201	2202	0.0	0.0	0.0	0.0
ptg000113l	2301	2302	0.0	0.0	0.0	0.0
ptg000113l	2401	2402	29.0	25.0	22.0	19.0
ptg000113l	2501	2502	12.0	12.0	8.0	13.0
ptg000113l	2601	2602	39.0	32.0	25.0	27.0
ptg000113l	2701	2702	73.0	66.0	60.0	67.0
ptg000113l	2801	2802	22.0	10.0	19.0	14.0
ptg000113l	2901	2902	27.0	23.0	28.0	23.0
ptg000113l	3001	3002	0.0	1.0	0.0	0.0
ptg000113l	3101	3102	0.0	1.0	1.0	1.0
ptg000113l	3201	3202	0.0	1.0	0.0	0.0
ptg000113l	3301	3302	0.0	0.0	0.0	0.0
ptg000113l	3401	3402	0.0	1.0	0.0	0.0
ptg000113l	3501	3502	1.0	3.0	1.0	0.0
ptg000113l	3601	3602	1.0	4.0	3.0	2.0
ptg000113l	3701	3702	1.0	6.0	4.0	4.0
ptg000113l	3801	3802	1.0	1.0	1.0	1.0
ptg000113l	3901	3902	0.0	2.0	1.0	1.0
ptg000113l	4001	4002	0.0	4.0	1.0	9.0
ptg000113l	4101	4102	0.0	1.0	0.0	7.0
ptg000113l	4201	4202	1.0	3.0	1.0	6.0
ptg000113l	4301	4302	0.0	6.0	1.0	6.0
ptg000113l	4401	4402	0.0	7.0	2.0	5.0
ptg000113l	4501	4502	2.0	3.0	3.0	3.0
ptg000113l	4601	4602	2.0	5.0	7.0	9.0
ptg000113l	4701	4702	4.0	9.0	5.0	10.0
ptg000113l	4801	4802	0.0	2.0	4.0	5.0
ptg000113l	4901	4902	5.0	5.0	5.0	9.0
ptg000113l	5001	5002	4.0	5.0	3.0	7.0
ptg000113l	5101	5102	3.0	4.0	2.0	5.0
ptg000113l	5201	5202	2.0	4.0	0.0	8.0
ptg000113l	5301	5302	2.0	3.0	0.0	3.0
ptg000113l	5401	5402	0.0	3.0	1.0	3.0
ptg000113l	5501	5502	3.0	4.0	0.0	5.0
ptg000113l	5601	5602	4.0	3.0	0.0	3.0
ptg000113l	5701	5702	1.0	3.0	1.0	2.0
ptg000113l	5801	5802	1.0	2.0	0.0	5.0
ptg000113l	5901	5902	2.0	3.0	0.0	9.0
ptg000113l	6001	6002	2.0	2.0	0.0	4.0
ptg000113l	6101	6102	1.0	2.0	0.0	1.0
ptg000113l	6201	6202	0.0	2.0	2.0	1.0
ptg000113l	6301	6302	0.0	1.0	1.0	1.0
ptg000113l	6401	6402	0.0	1.0	0.0	2.0
ptg000113l	6501	6502	1.0	3.0	1.0	5.0
ptg000113l	6601	6602	1.0	2.0	0.0	3.0
ptg000113l	6701	6702	1.0	0.0	0.0	2.0
ptg000113l	6801	6802	1.0	3.0	0.0	5.0
ptg000113l	6901	6902	1.0	3.0	6.0	4.0
ptg000113l	7001	7002	4.0	2.0	3.0	4.0
ptg000113l	7101	7102	1.0	0.0	0.0	4.0
ptg000113l	7201	7202	1.0	1.0	2.0	2.0
ptg000113l	7301	7302	0.0	1.0	1.0	2.0
ptg000113l	7401	7402	0.0	0.0	4.0	3.0
ptg000113l	7501	7502	0.0	0.0	2.0	2.0
ptg000113l	7601	7602	1.0	0.0	1.0	0.0
ptg000113l	7701	7702	1.0	3.0	2.0	2.0
ptg000113l	7801	7802	1.0	3.0	2.0	0.0
ptg000113l	7901	7902	1.0	4.0	1.0	1.0
ptg000113l	8001	8002	0.0	4.0	2.0	2.0
ptg000113l	8101	8102	0.0	0.0	0.0	0.0
ptg000113l	8201	8202	15.0	10.0	12.0	11.0
ptg000113l	8301	8302	27.0	29.0	28.0	21.0
