#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000022l	1	2	0.0	0.0	0.0	0.0
ptg000022l	101	102	0.0	0.0	0.0	0.0
ptg000022l	201	202	2.0	0.0	0.0	1.0
ptg000022l	301	302	1.0	1.0	0.0	2.0
ptg000022l	401	402	0.0	1.0	0.0	1.0
ptg000022l	501	502	0.0	0.0	0.0	0.0
ptg000022l	601	602	0.0	0.0	0.0	0.0
ptg000022l	701	702	6.0	1.0	0.0	6.0
ptg000022l	801	802	6.0	1.0	0.0	9.0
ptg000022l	901	902	0.0	2.0	0.0	5.0
ptg000022l	1001	1002	2.0	1.0	0.0	6.0
ptg000022l	1101	1102	3.0	3.0	1.0	3.0
ptg000022l	1201	1202	4.0	5.0	5.0	9.0
ptg000022l	1301	1302	2.0	0.0	1.0	2.0
ptg000022l	1401	1402	0.0	0.0	1.0	5.0
ptg000022l	1501	1502	0.0	0.0	0.0	0.0
ptg000022l	1601	1602	17.0	16.0	25.0	21.0
ptg000022l	1701	1702	19.0	17.0	33.0	21.0
ptg000022l	1801	1802	3.0	5.0	10.0	2.0
ptg000022l	1901	1902	2.0	2.0	0.0	2.0
ptg000022l	2001	2002	2.0	2.0	0.0	1.0
ptg000022l	2101	2102	0.0	0.0	0.0	1.0
ptg000022l	2201	2202	0.0	0.0	0.0	0.0
ptg000022l	2301	2302	0.0	0.0	0.0	0.0
ptg000022l	2401	2402	13.0	16.0	18.0	25.0
ptg000022l	2501	2502	11.0	24.0	31.0	33.0
ptg000022l	2601	2602	16.0	24.0	21.0	33.0
ptg000022l	2701	2702	6.0	2.0	3.0	4.0
ptg000022l	2801	2802	10.0	11.0	21.0	10.0
ptg000022l	2901	2902	8.0	20.0	23.0	11.0
ptg000022l	3001	3002	2.0	6.0	4.0	4.0
ptg000022l	3101	3102	0.0	0.0	0.0	0.0
ptg000022l	3201	3202	3.0	2.0	5.0	7.0
ptg000022l	3301	3302	0.0	0.0	0.0	1.0
ptg000022l	3401	3402	1.0	2.0	3.0	2.0
ptg000022l	3501	3502	1.0	2.0	1.0	0.0
ptg000022l	3601	3602	4.0	1.0	2.0	0.0
ptg000022l	3701	3702	1.0	0.0	1.0	0.0
