#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000057l	1	2	0.0	0.0	0.0	0.0
ptg000057l	101	102	7.0	8.0	13.0	13.0
ptg000057l	201	202	28.0	26.0	30.0	48.0
ptg000057l	301	302	43.0	40.0	41.0	67.0
ptg000057l	401	402	52.0	58.0	50.0	77.0
ptg000057l	501	502	53.0	57.0	61.0	90.0
ptg000057l	601	602	51.0	63.0	65.0	99.0
ptg000057l	701	702	59.0	68.0	74.0	103.0
ptg000057l	801	802	62.0	60.0	70.0	94.0
ptg000057l	901	902	56.0	50.0	51.0	56.0
ptg000057l	1001	1002	30.0	32.0	34.0	28.0
ptg000057l	1101	1102	19.0	18.0	25.0	26.0
ptg000057l	1201	1202	23.0	28.0	20.0	29.0
ptg000057l	1301	1302	6.0	9.0	7.0	9.0
ptg000057l	1401	1402	5.0	5.0	6.0	5.0
ptg000057l	1501	1502	13.0	16.0	16.0	23.0
ptg000057l	1601	1602	3.0	4.0	1.0	5.0
ptg000057l	1701	1702	0.0	0.0	0.0	0.0
ptg000057l	1801	1802	9.0	6.0	18.0	8.0
ptg000057l	1901	1902	17.0	19.0	22.0	21.0
ptg000057l	2001	2002	19.0	24.0	22.0	35.0
ptg000057l	2101	2102	11.0	21.0	17.0	20.0
ptg000057l	2201	2202	9.0	8.0	5.0	9.0
ptg000057l	2301	2302	38.0	21.0	31.0	38.0
ptg000057l	2401	2402	73.0	53.0	75.0	90.0
ptg000057l	2501	2502	67.0	60.0	65.0	90.0
ptg000057l	2601	2602	55.0	58.0	72.0	79.0
ptg000057l	2701	2702	65.0	63.0	76.0	81.0
ptg000057l	2801	2802	70.0	63.0	63.0	83.0
ptg000057l	2901	2902	62.0	88.0	79.0	120.0
ptg000057l	3001	3002	70.0	74.0	87.0	114.0
ptg000057l	3101	3102	38.0	46.0	52.0	55.0
ptg000057l	3201	3202	29.0	40.0	38.0	46.0
ptg000057l	3301	3302	31.0	32.0	38.0	48.0
ptg000057l	3401	3402	22.0	36.0	35.0	47.0
ptg000057l	3501	3502	38.0	49.0	42.0	71.0
