#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000096l	1	2	0.0	0.0	0.0	1.0
ptg000096l	101	102	4.0	2.0	3.0	2.0
ptg000096l	201	202	1.0	4.0	3.0	5.0
ptg000096l	301	302	10.0	14.0	11.0	9.0
ptg000096l	401	402	9.0	9.0	6.0	9.0
ptg000096l	501	502	7.0	6.0	14.0	24.0
ptg000096l	601	602	14.0	9.0	21.0	30.0
ptg000096l	701	702	16.0	12.0	13.0	24.0
ptg000096l	801	802	3.0	2.0	2.0	3.0
ptg000096l	901	902	31.0	30.0	34.0	48.0
ptg000096l	1001	1002	50.0	49.0	40.0	68.0
ptg000096l	1101	1102	63.0	56.0	71.0	78.0
ptg000096l	1201	1202	52.0	58.0	67.0	90.0
ptg000096l	1301	1302	63.0	53.0	70.0	92.0
ptg000096l	1401	1402	58.0	46.0	64.0	67.0
ptg000096l	1501	1502	44.0	26.0	32.0	35.0
ptg000096l	1601	1602	11.0	2.0	1.0	5.0
ptg000096l	1701	1702	12.0	10.0	13.0	19.0
ptg000096l	1801	1802	11.0	11.0	12.0	24.0
ptg000096l	1901	1902	7.0	7.0	2.0	10.0
ptg000096l	2001	2002	12.0	15.0	9.0	20.0
ptg000096l	2101	2102	10.0	12.0	7.0	18.0
ptg000096l	2201	2202	0.0	0.0	0.0	1.0
ptg000096l	2301	2302	6.0	8.0	6.0	4.0
ptg000096l	2401	2402	24.0	25.0	20.0	34.0
ptg000096l	2501	2502	26.0	31.0	31.0	36.0
ptg000096l	2601	2602	15.0	21.0	31.0	26.0
ptg000096l	2701	2702	7.0	17.0	14.0	13.0
ptg000096l	2801	2802	16.0	13.0	18.0	25.0
ptg000096l	2901	2902	54.0	61.0	58.0	73.0
ptg000096l	3001	3002	60.0	85.0	72.0	100.0
ptg000096l	3101	3102	41.0	48.0	63.0	82.0
ptg000096l	3201	3202	48.0	72.0	64.0	81.0
ptg000096l	3301	3302	47.0	68.0	66.0	83.0
ptg000096l	3401	3402	54.0	59.0	88.0	97.0
ptg000096l	3501	3502	67.0	85.0	87.0	125.0
ptg000096l	3601	3602	47.0	52.0	63.0	83.0
ptg000096l	3701	3702	29.0	46.0	34.0	39.0
ptg000096l	3801	3802	39.0	45.0	28.0	41.0
ptg000096l	3901	3902	32.0	37.0	38.0	33.0
ptg000096l	4001	4002	32.0	38.0	45.0	44.0
ptg000096l	4101	4102	61.0	60.0	60.0	78.0
ptg000096l	4201	4202	64.0	68.0	62.0	79.0
ptg000096l	4301	4302	28.0	27.0	23.0	48.0
ptg000096l	4401	4402	36.0	37.0	33.0	53.0
ptg000096l	4501	4502	59.0	58.0	55.0	82.0
ptg000096l	4601	4602	40.0	51.0	42.0	77.0
ptg000096l	4701	4702	44.0	62.0	50.0	81.0
ptg000096l	4801	4802	62.0	68.0	55.0	87.0
ptg000096l	4901	4902	43.0	44.0	38.0	74.0
ptg000096l	5001	5002	42.0	57.0	52.0	78.0
ptg000096l	5101	5102	41.0	55.0	46.0	57.0
ptg000096l	5201	5202	11.0	13.0	18.0	16.0
ptg000096l	5301	5302	11.0	16.0	13.0	17.0
ptg000096l	5401	5402	6.0	9.0	5.0	8.0
ptg000096l	5501	5502	6.0	14.0	22.0	15.0
ptg000096l	5601	5602	5.0	8.0	13.0	12.0
ptg000096l	5701	5702	9.0	11.0	18.0	16.0
ptg000096l	5801	5802	0.0	0.0	1.0	0.0
ptg000096l	5901	5902	2.0	10.0	12.0	11.0
ptg000096l	6001	6002	9.0	16.0	17.0	16.0
ptg000096l	6101	6102	2.0	1.0	2.0	2.0
ptg000096l	6201	6202	23.0	26.0	37.0	23.0
ptg000096l	6301	6302	43.0	53.0	63.0	56.0
ptg000096l	6401	6402	77.0	87.0	102.0	137.0
ptg000096l	6501	6502	150.0	176.0	129.0	224.0
ptg000096l	6601	6602	128.0	157.0	129.0	187.0
ptg000096l	6701	6702	638.0	771.0	788.0	1048.0
ptg000096l	6801	6802	825.0	996.0	905.0	1303.0
ptg000096l	6901	6902	240.0	277.0	255.0	387.0
ptg000096l	7001	7002	242.0	281.0	288.0	316.0
ptg000096l	7101	7102	186.0	231.0	229.0	234.0
ptg000096l	7201	7202	126.0	157.0	155.0	169.0
ptg000096l	7301	7302	52.0	54.0	80.0	67.0
ptg000096l	7401	7402	26.0	16.0	20.0	31.0
ptg000096l	7501	7502	56.0	54.0	63.0	86.0
ptg000096l	7601	7602	54.0	64.0	57.0	97.0
ptg000096l	7701	7702	54.0	53.0	60.0	91.0
ptg000096l	7801	7802	54.0	34.0	62.0	78.0
ptg000096l	7901	7902	39.0	41.0	46.0	61.0
ptg000096l	8001	8002	24.0	30.0	33.0	38.0
ptg000096l	8101	8102	5.0	7.0	4.0	3.0
ptg000096l	8201	8202	19.0	24.0	29.0	27.0
ptg000096l	8301	8302	31.0	46.0	53.0	62.0
ptg000096l	8401	8402	43.0	65.0	63.0	86.0
ptg000096l	8501	8502	46.0	71.0	61.0	81.0
ptg000096l	8601	8602	23.0	25.0	30.0	35.0
ptg000096l	8701	8702	15.0	41.0	32.0	46.0
ptg000096l	8801	8802	47.0	84.0	72.0	122.0
ptg000096l	8901	8902	50.0	67.0	51.0	102.0
ptg000096l	9001	9002	55.0	77.0	64.0	110.0
ptg000096l	9101	9102	66.0	76.0	77.0	111.0
ptg000096l	9201	9202	64.0	71.0	74.0	94.0
ptg000096l	9301	9302	68.0	68.0	86.0	100.0
ptg000096l	9401	9402	73.0	72.0	92.0	94.0
ptg000096l	9501	9502	78.0	89.0	108.0	90.0
ptg000096l	9601	9602	74.0	82.0	91.0	91.0
ptg000096l	9701	9702	65.0	75.0	86.0	99.0
ptg000096l	9801	9802	63.0	58.0	93.0	103.0
ptg000096l	9901	9902	76.0	75.0	90.0	105.0
ptg000096l	10001	10002	72.0	87.0	74.0	123.0
ptg000096l	10101	10102	75.0	92.0	77.0	106.0
ptg000096l	10201	10202	63.0	86.0	76.0	95.0
ptg000096l	10301	10302	61.0	71.0	53.0	96.0
ptg000096l	10401	10402	50.0	52.0	48.0	72.0
ptg000096l	10501	10502	51.0	72.0	67.0	78.0
ptg000096l	10601	10602	50.0	55.0	64.0	81.0
ptg000096l	10701	10702	59.0	46.0	58.0	70.0
ptg000096l	10801	10802	56.0	49.0	67.0	63.0
ptg000096l	10901	10902	42.0	65.0	61.0	52.0
ptg000096l	11001	11002	35.0	48.0	38.0	36.0
ptg000096l	11101	11102	32.0	38.0	27.0	48.0
ptg000096l	11201	11202	26.0	32.0	22.0	35.0
ptg000096l	11301	11302	0.0	0.0	1.0	0.0
ptg000096l	11401	11402	1.0	0.0	1.0	0.0
ptg000096l	11501	11502	0.0	0.0	0.0	0.0
ptg000096l	11601	11602	5.0	11.0	9.0	7.0
ptg000096l	11701	11702	24.0	42.0	24.0	42.0
ptg000096l	11801	11802	39.0	49.0	27.0	56.0
ptg000096l	11901	11902	31.0	38.0	20.0	35.0
ptg000096l	12001	12002	45.0	73.0	57.0	71.0
ptg000096l	12101	12102	47.0	74.0	58.0	85.0
ptg000096l	12201	12202	41.0	39.0	39.0	63.0
ptg000096l	12301	12302	22.0	25.0	28.0	28.0
ptg000096l	12401	12402	21.0	19.0	20.0	27.0
ptg000096l	12501	12502	29.0	33.0	37.0	54.0
ptg000096l	12601	12602	6.0	11.0	13.0	20.0
ptg000096l	12701	12702	12.0	17.0	12.0	18.0
ptg000096l	12801	12802	21.0	31.0	35.0	28.0
ptg000096l	12901	12902	29.0	40.0	44.0	38.0
ptg000096l	13001	13002	14.0	16.0	20.0	22.0
ptg000096l	13101	13102	14.0	23.0	10.0	15.0
ptg000096l	13201	13202	40.0	57.0	44.0	57.0
ptg000096l	13301	13302	46.0	57.0	50.0	63.0
ptg000096l	13401	13402	23.0	27.0	28.0	34.0
ptg000096l	13501	13502	37.0	35.0	31.0	60.0
ptg000096l	13601	13602	45.0	42.0	46.0	81.0
ptg000096l	13701	13702	18.0	14.0	28.0	32.0
ptg000096l	13801	13802	9.0	11.0	18.0	9.0
ptg000096l	13901	13902	0.0	0.0	0.0	2.0
