#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000067l	1	2	0.0	0.0	0.0	0.0
ptg000067l	101	102	9.0	6.0	14.0	23.0
ptg000067l	201	202	25.0	18.0	36.0	46.0
ptg000067l	301	302	21.0	14.0	21.0	34.0
ptg000067l	401	402	12.0	7.0	10.0	14.0
ptg000067l	501	502	6.0	3.0	2.0	8.0
ptg000067l	601	602	1.0	0.0	1.0	0.0
ptg000067l	701	702	8.0	16.0	8.0	17.0
ptg000067l	801	802	24.0	48.0	28.0	51.0
ptg000067l	901	902	23.0	52.0	28.0	55.0
ptg000067l	1001	1002	37.0	56.0	43.0	69.0
ptg000067l	1101	1102	29.0	37.0	24.0	39.0
ptg000067l	1201	1202	23.0	28.0	18.0	18.0
ptg000067l	1301	1302	48.0	47.0	62.0	63.0
ptg000067l	1401	1402	49.0	51.0	47.0	69.0
ptg000067l	1501	1502	41.0	51.0	40.0	82.0
ptg000067l	1601	1602	64.0	61.0	46.0	84.0
ptg000067l	1701	1702	52.0	63.0	49.0	74.0
ptg000067l	1801	1802	51.0	55.0	44.0	61.0
ptg000067l	1901	1902	18.0	16.0	20.0	16.0
ptg000067l	2001	2002	0.0	0.0	0.0	0.0
ptg000067l	2101	2102	1.0	5.0	3.0	1.0
ptg000067l	2201	2202	16.0	12.0	18.0	12.0
ptg000067l	2301	2302	34.0	34.0	38.0	34.0
ptg000067l	2401	2402	31.0	39.0	45.0	49.0
ptg000067l	2501	2502	33.0	47.0	54.0	50.0
ptg000067l	2601	2602	23.0	34.0	40.0	35.0
ptg000067l	2701	2702	33.0	34.0	62.0	53.0
ptg000067l	2801	2802	61.0	70.0	71.0	80.0
ptg000067l	2901	2902	68.0	73.0	90.0	92.0
ptg000067l	3001	3002	65.0	66.0	85.0	116.0
ptg000067l	3101	3102	83.0	61.0	79.0	104.0
ptg000067l	3201	3202	81.0	83.0	72.0	93.0
ptg000067l	3301	3302	78.0	65.0	78.0	96.0
ptg000067l	3401	3402	65.0	51.0	57.0	66.0
ptg000067l	3501	3502	36.0	29.0	28.0	36.0
ptg000067l	3601	3602	19.0	21.0	20.0	19.0
ptg000067l	3701	3702	26.0	28.0	21.0	25.0
ptg000067l	3801	3802	8.0	8.0	10.0	5.0
ptg000067l	3901	3902	2.0	4.0	2.0	5.0
ptg000067l	4001	4002	20.0	10.0	13.0	17.0
ptg000067l	4101	4102	8.0	3.0	4.0	4.0
ptg000067l	4201	4202	1.0	0.0	0.0	0.0
ptg000067l	4301	4302	1.0	5.0	4.0	6.0
ptg000067l	4401	4402	16.0	26.0	21.0	18.0
ptg000067l	4501	4502	25.0	37.0	28.0	25.0
ptg000067l	4601	4602	17.0	25.0	30.0	17.0
ptg000067l	4701	4702	7.0	7.0	13.0	7.0
ptg000067l	4801	4802	24.0	28.0	25.0	32.0
ptg000067l	4901	4902	64.0	75.0	79.0	88.0
ptg000067l	5001	5002	63.0	79.0	93.0	100.0
ptg000067l	5101	5102	45.0	62.0	63.0	61.0
ptg000067l	5201	5202	47.0	78.0	66.0	75.0
ptg000067l	5301	5302	57.0	60.0	68.0	100.0
ptg000067l	5401	5402	60.0	58.0	82.0	92.0
ptg000067l	5501	5502	72.0	71.0	87.0	105.0
ptg000067l	5601	5602	59.0	38.0	59.0	74.0
ptg000067l	5701	5702	43.0	41.0	45.0	51.0
ptg000067l	5801	5802	35.0	40.0	47.0	33.0
ptg000067l	5901	5902	28.0	31.0	43.0	37.0
ptg000067l	6001	6002	51.0	35.0	64.0	63.0
ptg000067l	6101	6102	83.0	66.0	75.0	105.0
ptg000067l	6201	6202	68.0	57.0	63.0	78.0
