#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000086l	1	2	0.0	1.0	0.0	0.0
ptg000086l	101	102	11.0	10.0	11.0	7.0
ptg000086l	201	202	21.0	15.0	20.0	11.0
ptg000086l	301	302	35.0	16.0	21.0	13.0
ptg000086l	401	402	26.0	19.0	23.0	12.0
ptg000086l	501	502	34.0	25.0	31.0	18.0
ptg000086l	601	602	21.0	14.0	21.0	11.0
ptg000086l	701	702	3.0	5.0	1.0	3.0
ptg000086l	801	802	19.0	23.0	34.0	22.0
ptg000086l	901	902	34.0	33.0	51.0	33.0
ptg000086l	1001	1002	47.0	41.0	50.0	35.0
ptg000086l	1101	1102	55.0	45.0	76.0	42.0
ptg000086l	1201	1202	65.0	30.0	58.0	40.0
ptg000086l	1301	1302	50.0	34.0	45.0	22.0
ptg000086l	1401	1402	42.0	39.0	42.0	21.0
ptg000086l	1501	1502	39.0	25.0	35.0	14.0
ptg000086l	1601	1602	39.0	22.0	42.0	10.0
ptg000086l	1701	1702	38.0	24.0	44.0	20.0
ptg000086l	1801	1802	32.0	30.0	43.0	25.0
ptg000086l	1901	1902	44.0	30.0	35.0	27.0
ptg000086l	2001	2002	40.0	31.0	30.0	17.0
ptg000086l	2101	2102	47.0	27.0	41.0	21.0
ptg000086l	2201	2202	62.0	32.0	36.0	27.0
ptg000086l	2301	2302	50.0	26.0	33.0	16.0
ptg000086l	2401	2402	74.0	39.0	52.0	28.0
ptg000086l	2501	2502	81.0	46.0	55.0	32.0
ptg000086l	2601	2602	30.0	18.0	30.0	21.0
ptg000086l	2701	2702	12.0	6.0	17.0	11.0
ptg000086l	2801	2802	22.0	12.0	27.0	11.0
ptg000086l	2901	2902	34.0	22.0	42.0	12.0
ptg000086l	3001	3002	35.0	26.0	46.0	12.0
ptg000086l	3101	3102	40.0	19.0	42.0	16.0
ptg000086l	3201	3202	34.0	24.0	41.0	19.0
ptg000086l	3301	3302	35.0	18.0	29.0	10.0
ptg000086l	3401	3402	34.0	16.0	31.0	17.0
ptg000086l	3501	3502	38.0	30.0	37.0	23.0
ptg000086l	3601	3602	32.0	25.0	22.0	13.0
ptg000086l	3701	3702	30.0	21.0	23.0	11.0
ptg000086l	3801	3802	26.0	13.0	22.0	16.0
ptg000086l	3901	3902	39.0	20.0	26.0	24.0
ptg000086l	4001	4002	41.0	32.0	24.0	22.0
ptg000086l	4101	4102	28.0	30.0	39.0	27.0
ptg000086l	4201	4202	28.0	35.0	28.0	37.0
ptg000086l	4301	4302	35.0	39.0	29.0	46.0
ptg000086l	4401	4402	34.0	36.0	37.0	32.0
ptg000086l	4501	4502	22.0	26.0	26.0	22.0
ptg000086l	4601	4602	15.0	20.0	20.0	21.0
ptg000086l	4701	4702	11.0	19.0	17.0	18.0
ptg000086l	4801	4802	3.0	11.0	8.0	12.0
ptg000086l	4901	4902	10.0	18.0	8.0	5.0
ptg000086l	5001	5002	10.0	14.0	14.0	9.0
ptg000086l	5101	5102	8.0	6.0	12.0	10.0
ptg000086l	5201	5202	10.0	8.0	12.0	7.0
ptg000086l	5301	5302	7.0	11.0	8.0	8.0
ptg000086l	5401	5402	7.0	9.0	8.0	5.0
ptg000086l	5501	5502	18.0	12.0	14.0	11.0
ptg000086l	5601	5602	18.0	12.0	11.0	16.0
ptg000086l	5701	5702	17.0	10.0	13.0	13.0
ptg000086l	5801	5802	14.0	11.0	11.0	12.0
ptg000086l	5901	5902	9.0	5.0	7.0	6.0
ptg000086l	6001	6002	11.0	5.0	6.0	7.0
ptg000086l	6101	6102	7.0	11.0	5.0	6.0
ptg000086l	6201	6202	10.0	8.0	5.0	8.0
ptg000086l	6301	6302	7.0	7.0	4.0	14.0
ptg000086l	6401	6402	4.0	8.0	5.0	22.0
ptg000086l	6501	6502	2.0	4.0	3.0	8.0
ptg000086l	6601	6602	21.0	29.0	26.0	33.0
ptg000086l	6701	6702	32.0	21.0	25.0	23.0
ptg000086l	6801	6802	15.0	7.0	11.0	9.0
ptg000086l	6901	6902	17.0	11.0	12.0	14.0
ptg000086l	7001	7002	19.0	9.0	21.0	11.0
ptg000086l	7101	7102	20.0	13.0	34.0	14.0
ptg000086l	7201	7202	23.0	21.0	19.0	21.0
ptg000086l	7301	7302	26.0	21.0	18.0	10.0
ptg000086l	7401	7402	19.0	19.0	21.0	8.0
ptg000086l	7501	7502	23.0	22.0	23.0	14.0
ptg000086l	7601	7602	27.0	24.0	31.0	13.0
ptg000086l	7701	7702	19.0	18.0	12.0	8.0
ptg000086l	7801	7802	7.0	5.0	3.0	0.0
ptg000086l	7901	7902	11.0	7.0	13.0	5.0
ptg000086l	8001	8002	19.0	15.0	19.0	14.0
ptg000086l	8101	8102	14.0	14.0	14.0	13.0
ptg000086l	8201	8202	16.0	13.0	18.0	21.0
ptg000086l	8301	8302	8.0	11.0	13.0	8.0
ptg000086l	8401	8402	6.0	7.0	6.0	4.0
ptg000086l	8501	8502	13.0	16.0	11.0	12.0
ptg000086l	8601	8602	14.0	11.0	10.0	8.0
ptg000086l	8701	8702	6.0	7.0	5.0	4.0
ptg000086l	8801	8802	7.0	16.0	5.0	5.0
ptg000086l	8901	8902	3.0	13.0	5.0	9.0
ptg000086l	9001	9002	7.0	15.0	12.0	9.0
ptg000086l	9101	9102	17.0	12.0	15.0	10.0
ptg000086l	9201	9202	6.0	2.0	4.0	5.0
ptg000086l	9301	9302	6.0	11.0	6.0	5.0
ptg000086l	9401	9402	31.0	28.0	22.0	24.0
ptg000086l	9501	9502	36.0	30.0	26.0	32.0
ptg000086l	9601	9602	22.0	17.0	13.0	15.0
ptg000086l	9701	9702	2.0	3.0	0.0	4.0
ptg000086l	9801	9802	12.0	8.0	5.0	4.0
ptg000086l	9901	9902	13.0	13.0	16.0	9.0
ptg000086l	10001	10002	9.0	13.0	16.0	17.0
ptg000086l	10101	10102	4577.0	3967.0	2646.0	3591.0
ptg000086l	10201	10202	154.0	162.0	88.0	124.0
ptg000086l	10301	10302	145.0	164.0	75.0	120.0
ptg000086l	10401	10402	1.0	3.0	9.0	1.0
ptg000086l	10501	10502	5.0	6.0	10.0	3.0
ptg000086l	10601	10602	8.0	3.0	5.0	4.0
ptg000086l	10701	10702	4.0	7.0	4.0	4.0
ptg000086l	10801	10802	7.0	7.0	11.0	4.0
ptg000086l	10901	10902	9.0	6.0	8.0	7.0
ptg000086l	11001	11002	14.0	5.0	15.0	8.0
ptg000086l	11101	11102	16.0	11.0	14.0	12.0
ptg000086l	11201	11202	9.0	8.0	12.0	15.0
ptg000086l	11301	11302	10.0	17.0	12.0	18.0
ptg000086l	11401	11402	13.0	12.0	9.0	12.0
ptg000086l	11501	11502	10.0	7.0	9.0	16.0
ptg000086l	11601	11602	15.0	5.0	15.0	13.0
ptg000086l	11701	11702	13.0	8.0	18.0	9.0
ptg000086l	11801	11802	11.0	13.0	14.0	10.0
ptg000086l	11901	11902	8.0	14.0	21.0	8.0
ptg000086l	12001	12002	12.0	11.0	23.0	9.0
ptg000086l	12101	12102	11.0	9.0	11.0	11.0
ptg000086l	12201	12202	12.0	12.0	10.0	9.0
ptg000086l	12301	12302	12.0	16.0	11.0	15.0
ptg000086l	12401	12402	16.0	15.0	20.0	15.0
ptg000086l	12501	12502	16.0	10.0	14.0	19.0
ptg000086l	12601	12602	14.0	5.0	5.0	19.0
ptg000086l	12701	12702	12.0	9.0	10.0	21.0
ptg000086l	12801	12802	8.0	10.0	14.0	20.0
ptg000086l	12901	12902	11.0	19.0	11.0	8.0
ptg000086l	13001	13002	14.0	18.0	14.0	16.0
ptg000086l	13101	13102	16.0	7.0	10.0	9.0
ptg000086l	13201	13202	13.0	18.0	20.0	14.0
ptg000086l	13301	13302	9.0	12.0	21.0	21.0
ptg000086l	13401	13402	9.0	11.0	14.0	16.0
ptg000086l	13501	13502	3.0	15.0	15.0	10.0
ptg000086l	13601	13602	6.0	11.0	14.0	8.0
ptg000086l	13701	13702	10.0	14.0	10.0	9.0
ptg000086l	13801	13802	15.0	8.0	10.0	11.0
ptg000086l	13901	13902	15.0	9.0	11.0	9.0
ptg000086l	14001	14002	21.0	9.0	13.0	13.0
ptg000086l	14101	14102	14.0	7.0	11.0	6.0
ptg000086l	14201	14202	5.0	1.0	2.0	1.0
ptg000086l	14301	14302	3.0	6.0	2.0	4.0
ptg000086l	14401	14402	5.0	5.0	3.0	5.0
ptg000086l	14501	14502	7.0	2.0	1.0	0.0
ptg000086l	14601	14602	3.0	4.0	2.0	3.0
ptg000086l	14701	14702	4.0	2.0	2.0	2.0
ptg000086l	14801	14802	4.0	1.0	1.0	1.0
ptg000086l	14901	14902	4.0	1.0	0.0	3.0
ptg000086l	15001	15002	1.0	0.0	0.0	1.0
ptg000086l	15101	15102	0.0	0.0	0.0	0.0
ptg000086l	15201	15202	9.0	3.0	3.0	8.0
ptg000086l	15301	15302	28.0	19.0	19.0	24.0
ptg000086l	15401	15402	19.0	18.0	16.0	21.0
ptg000086l	15501	15502	22.0	16.0	26.0	22.0
ptg000086l	15601	15602	24.0	14.0	17.0	17.0
ptg000086l	15701	15702	20.0	19.0	23.0	18.0
ptg000086l	15801	15802	14.0	12.0	25.0	15.0
ptg000086l	15901	15902	14.0	12.0	18.0	18.0
ptg000086l	16001	16002	16.0	10.0	12.0	15.0
ptg000086l	16101	16102	6.0	11.0	14.0	12.0
ptg000086l	16201	16202	12.0	11.0	21.0	15.0
ptg000086l	16301	16302	14.0	12.0	18.0	15.0
ptg000086l	16401	16402	1.0	8.0	8.0	7.0
ptg000086l	16501	16502	2.0	3.0	6.0	1.0
ptg000086l	16601	16602	8.0	6.0	3.0	4.0
ptg000086l	16701	16702	11.0	14.0	7.0	13.0
ptg000086l	16801	16802	0.0	0.0	0.0	1.0
ptg000086l	16901	16902	21.0	16.0	9.0	21.0
ptg000086l	17001	17002	58.0	81.0	42.0	98.0
ptg000086l	17101	17102	79.0	130.0	50.0	147.0
ptg000086l	17201	17202	55.0	117.0	39.0	133.0
ptg000086l	17301	17302	5.0	4.0	3.0	4.0
ptg000086l	17401	17402	0.0	1.0	2.0	0.0
ptg000086l	17501	17502	0.0	0.0	2.0	0.0
ptg000086l	17601	17602	0.0	0.0	2.0	0.0
ptg000086l	17701	17702	0.0	0.0	2.0	1.0
ptg000086l	17801	17802	1.0	1.0	2.0	1.0
ptg000086l	17901	17902	0.0	0.0	0.0	0.0
ptg000086l	18001	18002	0.0	0.0	0.0	0.0
ptg000086l	18101	18102	0.0	1.0	2.0	0.0
ptg000086l	18201	18202	0.0	2.0	1.0	0.0
ptg000086l	18301	18302	0.0	5.0	2.0	0.0
ptg000086l	18401	18402	0.0	1.0	1.0	0.0
ptg000086l	18501	18502	6.0	1.0	2.0	0.0
ptg000086l	18601	18602	3.0	0.0	0.0	0.0
ptg000086l	18701	18702	2.0	3.0	5.0	1.0
ptg000086l	18801	18802	25.0	15.0	28.0	23.0
ptg000086l	18901	18902	131.0	91.0	115.0	103.0
ptg000086l	19001	19002	109.0	78.0	86.0	90.0
ptg000086l	19101	19102	12.0	20.0	6.0	17.0
ptg000086l	19201	19202	4.0	0.0	2.0	7.0
ptg000086l	19301	19302	0.0	0.0	1.0	0.0
ptg000086l	19401	19402	18.0	18.0	13.0	20.0
ptg000086l	19501	19502	61.0	54.0	38.0	40.0
ptg000086l	19601	19602	30.0	32.0	22.0	29.0
ptg000086l	19701	19702	0.0	3.0	1.0	1.0
ptg000086l	19801	19802	38.0	44.0	27.0	36.0
ptg000086l	19901	19902	62.0	83.0	54.0	61.0
ptg000086l	20001	20002	33.0	44.0	31.0	27.0
ptg000086l	20101	20102	17.0	30.0	13.0	25.0
ptg000086l	20201	20202	0.0	1.0	0.0	1.0
ptg000086l	20301	20302	0.0	0.0	0.0	0.0
ptg000086l	20401	20402	0.0	0.0	1.0	0.0
ptg000086l	20501	20502	0.0	0.0	0.0	2.0
ptg000086l	20601	20602	0.0	0.0	0.0	0.0
ptg000086l	20701	20702	0.0	0.0	0.0	0.0
ptg000086l	20801	20802	0.0	0.0	0.0	0.0
ptg000086l	20901	20902	0.0	0.0	0.0	0.0
ptg000086l	21001	21002	0.0	0.0	0.0	0.0
ptg000086l	21101	21102	0.0	0.0	0.0	0.0
ptg000086l	21201	21202	0.0	0.0	0.0	0.0
ptg000086l	21301	21302	1.0	0.0	0.0	1.0
ptg000086l	21401	21402	2.0	0.0	0.0	0.0
ptg000086l	21501	21502	2.0	0.0	0.0	0.0
ptg000086l	21601	21602	0.0	0.0	0.0	0.0
