#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000106l	1	2	0.0	0.0	0.0	0.0
ptg000106l	101	102	0.0	0.0	0.0	0.0
ptg000106l	201	202	573.0	544.0	487.0	575.0
ptg000106l	301	302	12.0	4.0	7.0	2.0
ptg000106l	401	402	0.0	2.0	2.0	1.0
ptg000106l	501	502	0.0	0.0	0.0	0.0
ptg000106l	601	602	8.0	2.0	2.0	6.0
ptg000106l	701	702	20.0	13.0	14.0	22.0
ptg000106l	801	802	19.0	26.0	18.0	16.0
ptg000106l	901	902	15.0	19.0	14.0	20.0
ptg000106l	1001	1002	27.0	38.0	27.0	26.0
ptg000106l	1101	1102	40.0	55.0	45.0	27.0
ptg000106l	1201	1202	47.0	56.0	36.0	28.0
ptg000106l	1301	1302	27.0	38.0	18.0	15.0
ptg000106l	1401	1402	31.0	55.0	28.0	26.0
ptg000106l	1501	1502	36.0	40.0	30.0	30.0
ptg000106l	1601	1602	39.0	46.0	33.0	39.0
ptg000106l	1701	1702	38.0	43.0	30.0	29.0
ptg000106l	1801	1802	30.0	33.0	21.0	29.0
ptg000106l	1901	1902	21.0	20.0	17.0	21.0
ptg000106l	2001	2002	15.0	18.0	20.0	13.0
ptg000106l	2101	2102	5.0	3.0	3.0	4.0
ptg000106l	2201	2202	15.0	7.0	10.0	12.0
ptg000106l	2301	2302	8.0	12.0	8.0	9.0
ptg000106l	2401	2402	16.0	12.0	13.0	14.0
ptg000106l	2501	2502	36.0	18.0	18.0	24.0
ptg000106l	2601	2602	31.0	26.0	25.0	27.0
ptg000106l	2701	2702	30.0	31.0	22.0	28.0
ptg000106l	2801	2802	42.0	44.0	39.0	47.0
ptg000106l	2901	2902	439.0	409.0	265.0	316.0
ptg000106l	3001	3002	63.0	40.0	44.0	42.0
ptg000106l	3101	3102	56.0	59.0	49.0	42.0
ptg000106l	3201	3202	12.0	12.0	14.0	6.0
ptg000106l	3301	3302	31.0	27.0	24.0	23.0
ptg000106l	3401	3402	11.0	8.0	7.0	3.0
ptg000106l	3501	3502	236.0	274.0	195.0	238.0
ptg000106l	3601	3602	128.0	126.0	119.0	126.0
ptg000106l	3701	3702	90.0	95.0	97.0	126.0
ptg000106l	3801	3802	222.0	300.0	224.0	381.0
ptg000106l	3901	3902	139.0	173.0	148.0	182.0
ptg000106l	4001	4002	90.0	116.0	69.0	107.0
ptg000106l	4101	4102	68.0	92.0	47.0	78.0
ptg000106l	4201	4202	79.0	78.0	78.0	70.0
ptg000106l	4301	4302	142.0	152.0	146.0	135.0
ptg000106l	4401	4402	88.0	104.0	97.0	70.0
ptg000106l	4501	4502	78.0	89.0	76.0	83.0
ptg000106l	4601	4602	64.0	43.0	41.0	40.0
ptg000106l	4701	4702	3.0	6.0	3.0	9.0
ptg000106l	4801	4802	50.0	50.0	54.0	57.0
ptg000106l	4901	4902	69.0	72.0	85.0	59.0
ptg000106l	5001	5002	26.0	34.0	40.0	28.0
ptg000106l	5101	5102	16.0	16.0	15.0	17.0
ptg000106l	5201	5202	30.0	18.0	28.0	26.0
ptg000106l	5301	5302	11.0	10.0	17.0	15.0
ptg000106l	5401	5402	214.0	281.0	179.0	231.0
ptg000106l	5501	5502	103.0	93.0	79.0	94.0
ptg000106l	5601	5602	112.0	139.0	102.0	118.0
ptg000106l	5701	5702	197.0	280.0	185.0	265.0
ptg000106l	5801	5802	105.0	130.0	92.0	128.0
ptg000106l	5901	5902	72.0	114.0	70.0	106.0
ptg000106l	6001	6002	50.0	86.0	53.0	79.0
ptg000106l	6101	6102	81.0	111.0	81.0	95.0
ptg000106l	6201	6202	113.0	140.0	126.0	96.0
ptg000106l	6301	6302	92.0	103.0	76.0	77.0
ptg000106l	6401	6402	85.0	82.0	77.0	74.0
ptg000106l	6501	6502	38.0	39.0	32.0	38.0
ptg000106l	6601	6602	6.0	12.0	12.0	11.0
ptg000106l	6701	6702	70.0	62.0	58.0	52.0
ptg000106l	6801	6802	100.0	101.0	78.0	58.0
ptg000106l	6901	6902	35.0	43.0	33.0	22.0
ptg000106l	7001	7002	7.0	8.0	5.0	5.0
ptg000106l	7101	7102	12.0	11.0	14.0	11.0
ptg000106l	7201	7202	10.0	8.0	9.0	6.0
ptg000106l	7301	7302	273.0	135.0	193.0	87.0
ptg000106l	7401	7402	365.0	201.0	288.0	144.0
ptg000106l	7501	7502	6.0	4.0	5.0	2.0
ptg000106l	7601	7602	141.0	132.0	142.0	130.0
ptg000106l	7701	7702	207.0	159.0	213.0	169.0
ptg000106l	7801	7802	110.0	99.0	107.0	89.0
ptg000106l	7901	7902	41.0	36.0	23.0	26.0
ptg000106l	8001	8002	23.0	25.0	17.0	17.0
ptg000106l	8101	8102	10.0	7.0	7.0	7.0
ptg000106l	8201	8202	16.0	24.0	27.0	14.0
ptg000106l	8301	8302	13.0	21.0	27.0	11.0
ptg000106l	8401	8402	1.0	2.0	4.0	3.0
ptg000106l	8501	8502	12.0	3.0	12.0	7.0
ptg000106l	8601	8602	87.0	93.0	75.0	75.0
ptg000106l	8701	8702	124.0	116.0	89.0	119.0
ptg000106l	8801	8802	102.0	87.0	82.0	88.0
ptg000106l	8901	8902	73.0	68.0	75.0	63.0
ptg000106l	9001	9002	90.0	78.0	64.0	59.0
ptg000106l	9101	9102	66.0	66.0	49.0	51.0
ptg000106l	9201	9202	120.0	107.0	127.0	58.0
ptg000106l	9301	9302	190.0	141.0	166.0	87.0
ptg000106l	9401	9402	35.0	40.0	28.0	38.0
ptg000106l	9501	9502	77.0	100.0	89.0	96.0
ptg000106l	9601	9602	118.0	126.0	138.0	121.0
ptg000106l	9701	9702	123.0	96.0	104.0	87.0
ptg000106l	9801	9802	59.0	26.0	35.0	16.0
ptg000106l	9901	9902	9.0	8.0	6.0	2.0
ptg000106l	10001	10002	198.0	64.0	125.0	33.0
ptg000106l	10101	10102	225.0	112.0	173.0	73.0
ptg000106l	10201	10202	202.0	128.0	160.0	73.0
ptg000106l	10301	10302	116.0	80.0	103.0	44.0
ptg000106l	10401	10402	4.0	3.0	1.0	1.0
ptg000106l	10501	10502	56.0	54.0	50.0	41.0
ptg000106l	10601	10602	67.0	115.0	87.0	75.0
ptg000106l	10701	10702	32.0	51.0	33.0	33.0
ptg000106l	10801	10802	28.0	39.0	33.0	26.0
ptg000106l	10901	10902	31.0	27.0	39.0	27.0
ptg000106l	11001	11002	16.0	19.0	36.0	18.0
ptg000106l	11101	11102	24.0	13.0	22.0	14.0
ptg000106l	11201	11202	44.0	42.0	44.0	49.0
ptg000106l	11301	11302	59.0	54.0	42.0	52.0
ptg000106l	11401	11402	49.0	48.0	60.0	48.0
ptg000106l	11501	11502	88.0	82.0	83.0	74.0
ptg000106l	11601	11602	85.0	81.0	79.0	65.0
ptg000106l	11701	11702	54.0	94.0	85.0	55.0
ptg000106l	11801	11802	101.0	114.0	112.0	106.0
ptg000106l	11901	11902	100.0	104.0	97.0	75.0
ptg000106l	12001	12002	51.0	65.0	61.0	64.0
ptg000106l	12101	12102	52.0	37.0	73.0	55.0
ptg000106l	12201	12202	36.0	42.0	40.0	25.0
ptg000106l	12301	12302	37.0	54.0	41.0	32.0
ptg000106l	12401	12402	52.0	56.0	44.0	30.0
ptg000106l	12501	12502	32.0	36.0	55.0	28.0
ptg000106l	12601	12602	40.0	32.0	46.0	22.0
ptg000106l	12701	12702	77.0	61.0	82.0	55.0
ptg000106l	12801	12802	63.0	37.0	64.0	50.0
ptg000106l	12901	12902	48.0	48.0	59.0	32.0
ptg000106l	13001	13002	71.0	54.0	95.0	34.0
ptg000106l	13101	13102	89.0	41.0	86.0	46.0
ptg000106l	13201	13202	189.0	142.0	210.0	126.0
ptg000106l	13301	13302	146.0	107.0	174.0	102.0
ptg000106l	13401	13402	87.0	37.0	81.0	37.0
ptg000106l	13501	13502	130.0	80.0	162.0	71.0
ptg000106l	13601	13602	185.0	137.0	223.0	98.0
ptg000106l	13701	13702	153.0	104.0	140.0	96.0
ptg000106l	13801	13802	92.0	80.0	111.0	85.0
ptg000106l	13901	13902	174.0	156.0	191.0	128.0
ptg000106l	14001	14002	180.0	141.0	180.0	145.0
ptg000106l	14101	14102	90.0	84.0	85.0	93.0
ptg000106l	14201	14202	40.0	21.0	31.0	23.0
ptg000106l	14301	14302	170.0	109.0	138.0	81.0
ptg000106l	14401	14402	306.0	187.0	242.0	128.0
ptg000106l	14501	14502	269.0	155.0	211.0	120.0
ptg000106l	14601	14602	39.0	26.0	28.0	32.0
ptg000106l	14701	14702	62.0	53.0	59.0	60.0
ptg000106l	14801	14802	68.0	55.0	50.0	42.0
ptg000106l	14901	14902	41.0	32.0	22.0	18.0
ptg000106l	15001	15002	197.0	172.0	213.0	166.0
ptg000106l	15101	15102	233.0	191.0	223.0	177.0
ptg000106l	15201	15202	72.0	54.0	56.0	44.0
ptg000106l	15301	15302	447.0	333.0	427.0	299.0
ptg000106l	15401	15402	171.0	193.0	207.0	193.0
ptg000106l	15501	15502	73.0	75.0	69.0	65.0
ptg000106l	15601	15602	102.0	105.0	90.0	72.0
ptg000106l	15701	15702	14.0	11.0	14.0	18.0
ptg000106l	15801	15802	17.0	24.0	27.0	30.0
ptg000106l	15901	15902	100.0	86.0	96.0	64.0
ptg000106l	16001	16002	158.0	132.0	126.0	79.0
ptg000106l	16101	16102	168.0	137.0	157.0	115.0
ptg000106l	16201	16202	284.0	243.0	262.0	181.0
ptg000106l	16301	16302	260.0	174.0	228.0	130.0
ptg000106l	16401	16402	241.0	168.0	217.0	154.0
ptg000106l	16501	16502	55.0	39.0	61.0	60.0
ptg000106l	16601	16602	475.0	439.0	463.0	334.0
ptg000106l	16701	16702	319.0	296.0	290.0	201.0
ptg000106l	16801	16802	7.0	10.0	9.0	3.0
ptg000106l	16901	16902	79.0	76.0	53.0	61.0
ptg000106l	17001	17002	186.0	179.0	125.0	122.0
ptg000106l	17101	17102	214.0	204.0	155.0	166.0
ptg000106l	17201	17202	527.0	509.0	472.0	402.0
ptg000106l	17301	17302	399.0	390.0	375.0	277.0
ptg000106l	17401	17402	31.0	29.0	23.0	26.0
ptg000106l	17501	17502	60.0	91.0	77.0	75.0
ptg000106l	17601	17602	603.0	580.0	601.0	443.0
ptg000106l	17701	17702	369.0	351.0	334.0	250.0
ptg000106l	17801	17802	202.0	220.0	205.0	177.0
ptg000106l	17901	17902	134.0	133.0	142.0	96.0
ptg000106l	18001	18002	222.0	177.0	188.0	119.0
ptg000106l	18101	18102	260.0	218.0	182.0	149.0
ptg000106l	18201	18202	195.0	195.0	174.0	127.0
ptg000106l	18301	18302	166.0	192.0	188.0	129.0
ptg000106l	18401	18402	178.0	174.0	177.0	115.0
ptg000106l	18501	18502	164.0	145.0	119.0	108.0
ptg000106l	18601	18602	130.0	119.0	116.0	76.0
ptg000106l	18701	18702	101.0	89.0	103.0	74.0
ptg000106l	18801	18802	136.0	139.0	123.0	94.0
ptg000106l	18901	18902	124.0	118.0	119.0	104.0
ptg000106l	19001	19002	216.0	179.0	168.0	146.0
ptg000106l	19101	19102	147.0	142.0	93.0	108.0
ptg000106l	19201	19202	81.0	85.0	56.0	75.0
ptg000106l	19301	19302	71.0	54.0	61.0	66.0
ptg000106l	19401	19402	95.0	60.0	76.0	79.0
ptg000106l	19501	19502	143.0	103.0	89.0	119.0
ptg000106l	19601	19602	124.0	124.0	95.0	107.0
ptg000106l	19701	19702	108.0	95.0	109.0	80.0
ptg000106l	19801	19802	129.0	92.0	93.0	67.0
ptg000106l	19901	19902	94.0	82.0	71.0	60.0
ptg000106l	20001	20002	102.0	68.0	73.0	62.0
ptg000106l	20101	20102	111.0	102.0	94.0	84.0
ptg000106l	20201	20202	68.0	86.0	76.0	59.0
ptg000106l	20301	20302	35.0	33.0	41.0	40.0
ptg000106l	20401	20402	24.0	34.0	27.0	21.0
ptg000106l	20501	20502	81.0	60.0	73.0	46.0
ptg000106l	20601	20602	129.0	63.0	110.0	54.0
ptg000106l	20701	20702	131.0	78.0	103.0	73.0
ptg000106l	20801	20802	136.0	90.0	92.0	73.0
ptg000106l	20901	20902	75.0	56.0	59.0	39.0
ptg000106l	21001	21002	56.0	32.0	48.0	29.0
ptg000106l	21101	21102	123.0	81.0	98.0	67.0
ptg000106l	21201	21202	130.0	89.0	88.0	82.0
ptg000106l	21301	21302	164.0	115.0	133.0	91.0
ptg000106l	21401	21402	191.0	113.0	139.0	111.0
ptg000106l	21501	21502	117.0	82.0	94.0	79.0
ptg000106l	21601	21602	57.0	34.0	47.0	21.0
ptg000106l	21701	21702	186.0	116.0	156.0	88.0
ptg000106l	21801	21802	197.0	160.0	194.0	122.0
ptg000106l	21901	21902	59.0	49.0	56.0	27.0
ptg000106l	22001	22002	244.0	237.0	260.0	198.0
ptg000106l	22101	22102	305.0	278.0	298.0	226.0
ptg000106l	22201	22202	11.0	6.0	8.0	4.0
ptg000106l	22301	22302	46.0	37.0	35.0	22.0
ptg000106l	22401	22402	140.0	110.0	129.0	98.0
ptg000106l	22501	22502	117.0	95.0	107.0	105.0
ptg000106l	22601	22602	91.0	85.0	94.0	78.0
ptg000106l	22701	22702	67.0	65.0	42.0	51.0
ptg000106l	22801	22802	46.0	43.0	43.0	43.0
ptg000106l	22901	22902	16.0	25.0	29.0	14.0
ptg000106l	23001	23002	50.0	56.0	45.0	28.0
ptg000106l	23101	23102	48.0	57.0	45.0	36.0
ptg000106l	23201	23202	71.0	61.0	69.0	34.0
ptg000106l	23301	23302	103.0	70.0	101.0	46.0
ptg000106l	23401	23402	22.0	15.0	26.0	7.0
ptg000106l	23501	23502	50.0	28.0	41.0	22.0
ptg000106l	23601	23602	33.0	13.0	31.0	14.0
ptg000106l	23701	23702	10.0	19.0	13.0	11.0
ptg000106l	23801	23802	113.0	106.0	107.0	72.0
ptg000106l	23901	23902	40.0	40.0	36.0	26.0
ptg000106l	24001	24002	2.0	2.0	6.0	2.0
