#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000107l	1	2	0.0	0.0	0.0	0.0
ptg000107l	101	102	2.0	5.0	2.0	4.0
ptg000107l	201	202	3.0	6.0	3.0	5.0
ptg000107l	301	302	29.0	34.0	35.0	56.0
ptg000107l	401	402	46.0	53.0	41.0	74.0
ptg000107l	501	502	47.0	70.0	66.0	76.0
ptg000107l	601	602	44.0	69.0	53.0	80.0
ptg000107l	701	702	76.0	80.0	54.0	100.0
ptg000107l	801	802	63.0	70.0	61.0	75.0
ptg000107l	901	902	52.0	59.0	50.0	78.0
ptg000107l	1001	1002	57.0	60.0	43.0	61.0
ptg000107l	1101	1102	37.0	40.0	31.0	48.0
ptg000107l	1201	1202	4.0	5.0	2.0	4.0
ptg000107l	1301	1302	22.0	42.0	21.0	46.0
ptg000107l	1401	1402	38.0	39.0	32.0	66.0
ptg000107l	1501	1502	35.0	34.0	36.0	52.0
ptg000107l	1601	1602	21.0	31.0	21.0	34.0
ptg000107l	1701	1702	1.0	3.0	3.0	3.0
ptg000107l	1801	1802	0.0	0.0	0.0	0.0
ptg000107l	1901	1902	11.0	11.0	8.0	15.0
ptg000107l	2001	2002	19.0	18.0	25.0	30.0
ptg000107l	2101	2102	28.0	40.0	41.0	55.0
ptg000107l	2201	2202	35.0	36.0	26.0	49.0
ptg000107l	2301	2302	18.0	23.0	11.0	34.0
ptg000107l	2401	2402	11.0	10.0	5.0	10.0
ptg000107l	2501	2502	14.0	15.0	17.0	14.0
ptg000107l	2601	2602	20.0	20.0	26.0	25.0
ptg000107l	2701	2702	1.0	1.0	8.0	5.0
ptg000107l	2801	2802	19.0	21.0	25.0	29.0
ptg000107l	2901	2902	35.0	26.0	37.0	36.0
ptg000107l	3001	3002	27.0	18.0	27.0	33.0
ptg000107l	3101	3102	1.0	4.0	2.0	3.0
ptg000107l	3201	3202	26.0	22.0	26.0	43.0
ptg000107l	3301	3302	20.0	24.0	24.0	40.0
ptg000107l	3401	3402	13.0	15.0	22.0	19.0
ptg000107l	3501	3502	34.0	35.0	35.0	46.0
ptg000107l	3601	3602	35.0	47.0	52.0	88.0
ptg000107l	3701	3702	48.0	61.0	69.0	95.0
ptg000107l	3801	3802	28.0	39.0	37.0	44.0
ptg000107l	3901	3902	34.0	27.0	35.0	46.0
ptg000107l	4001	4002	42.0	35.0	46.0	58.0
ptg000107l	4101	4102	16.0	22.0	16.0	16.0
ptg000107l	4201	4202	3.0	3.0	2.0	0.0
ptg000107l	4301	4302	6.0	11.0	12.0	10.0
ptg000107l	4401	4402	3.0	10.0	7.0	10.0
ptg000107l	4501	4502	22.0	28.0	25.0	28.0
ptg000107l	4601	4602	38.0	51.0	68.0	58.0
ptg000107l	4701	4702	33.0	40.0	54.0	62.0
ptg000107l	4801	4802	51.0	48.0	75.0	86.0
ptg000107l	4901	4902	64.0	59.0	62.0	86.0
ptg000107l	5001	5002	65.0	58.0	69.0	65.0
ptg000107l	5101	5102	54.0	69.0	69.0	69.0
ptg000107l	5201	5202	61.0	70.0	82.0	76.0
ptg000107l	5301	5302	57.0	56.0	58.0	64.0
ptg000107l	5401	5402	70.0	84.0	63.0	87.0
ptg000107l	5501	5502	66.0	97.0	90.0	112.0
ptg000107l	5601	5602	62.0	88.0	89.0	103.0
ptg000107l	5701	5702	76.0	105.0	93.0	110.0
ptg000107l	5801	5802	86.0	76.0	86.0	124.0
ptg000107l	5901	5902	69.0	72.0	93.0	115.0
ptg000107l	6001	6002	60.0	72.0	99.0	90.0
ptg000107l	6101	6102	64.0	81.0	87.0	85.0
ptg000107l	6201	6202	66.0	72.0	70.0	96.0
ptg000107l	6301	6302	72.0	72.0	82.0	95.0
ptg000107l	6401	6402	84.0	86.0	81.0	119.0
ptg000107l	6501	6502	84.0	82.0	75.0	95.0
ptg000107l	6601	6602	73.0	70.0	84.0	100.0
ptg000107l	6701	6702	67.0	70.0	68.0	88.0
ptg000107l	6801	6802	71.0	64.0	67.0	80.0
ptg000107l	6901	6902	74.0	73.0	49.0	98.0
ptg000107l	7001	7002	46.0	36.0	27.0	54.0
ptg000107l	7101	7102	4.0	6.0	1.0	4.0
ptg000107l	7201	7202	12.0	28.0	16.0	27.0
ptg000107l	7301	7302	32.0	51.0	36.0	53.0
ptg000107l	7401	7402	22.0	36.0	27.0	34.0
ptg000107l	7501	7502	14.0	21.0	11.0	24.0
ptg000107l	7601	7602	6.0	6.0	3.0	3.0
ptg000107l	7701	7702	0.0	2.0	0.0	1.0
ptg000107l	7801	7802	17.0	27.0	23.0	28.0
ptg000107l	7901	7902	22.0	34.0	28.0	44.0
ptg000107l	8001	8002	5.0	10.0	6.0	11.0
ptg000107l	8101	8102	24.0	29.0	24.0	52.0
ptg000107l	8201	8202	50.0	59.0	63.0	102.0
ptg000107l	8301	8302	50.0	49.0	62.0	104.0
ptg000107l	8401	8402	48.0	63.0	61.0	92.0
ptg000107l	8501	8502	61.0	65.0	57.0	70.0
ptg000107l	8601	8602	49.0	45.0	62.0	64.0
ptg000107l	8701	8702	47.0	46.0	64.0	85.0
ptg000107l	8801	8802	43.0	44.0	49.0	70.0
ptg000107l	8901	8902	25.0	25.0	28.0	38.0
ptg000107l	9001	9002	2.0	2.0	1.0	3.0
ptg000107l	9101	9102	3.0	1.0	1.0	1.0
ptg000107l	9201	9202	8.0	11.0	3.0	5.0
ptg000107l	9301	9302	12.0	16.0	5.0	9.0
ptg000107l	9401	9402	2.0	1.0	1.0	2.0
ptg000107l	9501	9502	7.0	8.0	5.0	5.0
ptg000107l	9601	9602	0.0	1.0	0.0	3.0
ptg000107l	9701	9702	10.0	11.0	15.0	11.0
ptg000107l	9801	9802	11.0	13.0	8.0	7.0
ptg000107l	9901	9902	1.0	4.0	2.0	1.0
ptg000107l	10001	10002	13.0	13.0	10.0	17.0
ptg000107l	10101	10102	14.0	17.0	12.0	25.0
ptg000107l	10201	10202	12.0	16.0	13.0	15.0
ptg000107l	10301	10302	10.0	11.0	13.0	13.0
ptg000107l	10401	10402	9.0	12.0	12.0	14.0
ptg000107l	10501	10502	12.0	12.0	13.0	11.0
ptg000107l	10601	10602	34.0	27.0	33.0	31.0
ptg000107l	10701	10702	51.0	51.0	56.0	60.0
ptg000107l	10801	10802	52.0	43.0	42.0	57.0
ptg000107l	10901	10902	80.0	60.0	85.0	78.0
ptg000107l	11001	11002	73.0	55.0	81.0	86.0
ptg000107l	11101	11102	53.0	40.0	40.0	56.0
ptg000107l	11201	11202	50.0	66.0	66.0	72.0
ptg000107l	11301	11302	42.0	54.0	50.0	62.0
ptg000107l	11401	11402	28.0	28.0	26.0	38.0
ptg000107l	11501	11502	44.0	63.0	69.0	82.0
ptg000107l	11601	11602	62.0	81.0	89.0	91.0
ptg000107l	11701	11702	40.0	51.0	60.0	63.0
ptg000107l	11801	11802	30.0	30.0	21.0	43.0
ptg000107l	11901	11902	32.0	36.0	50.0	52.0
ptg000107l	12001	12002	26.0	49.0	56.0	38.0
ptg000107l	12101	12102	44.0	56.0	52.0	58.0
ptg000107l	12201	12202	70.0	72.0	88.0	107.0
ptg000107l	12301	12302	56.0	72.0	83.0	87.0
ptg000107l	12401	12402	55.0	70.0	66.0	89.0
ptg000107l	12501	12502	46.0	74.0	61.0	87.0
ptg000107l	12601	12602	30.0	59.0	54.0	74.0
ptg000107l	12701	12702	49.0	58.0	74.0	78.0
ptg000107l	12801	12802	37.0	48.0	64.0	79.0
ptg000107l	12901	12902	15.0	19.0	23.0	28.0
ptg000107l	13001	13002	0.0	0.0	0.0	0.0
ptg000107l	13101	13102	6.0	12.0	13.0	11.0
ptg000107l	13201	13202	15.0	23.0	24.0	35.0
ptg000107l	13301	13302	14.0	22.0	17.0	29.0
ptg000107l	13401	13402	6.0	8.0	6.0	6.0
ptg000107l	13501	13502	0.0	0.0	0.0	0.0
ptg000107l	13601	13602	8.0	6.0	1.0	8.0
ptg000107l	13701	13702	21.0	18.0	9.0	17.0
ptg000107l	13801	13802	3.0	7.0	3.0	2.0
