#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000063l	1	2	1.0	0.0	0.0	1.0
ptg000063l	101	102	2.0	0.0	0.0	3.0
ptg000063l	201	202	0.0	1.0	1.0	2.0
ptg000063l	301	302	4.0	9.0	12.0	12.0
ptg000063l	401	402	3.0	8.0	8.0	7.0
ptg000063l	501	502	11.0	11.0	9.0	12.0
ptg000063l	601	602	0.0	2.0	2.0	1.0
ptg000063l	701	702	4.0	4.0	7.0	5.0
ptg000063l	801	802	11.0	10.0	20.0	15.0
ptg000063l	901	902	4.0	1.0	4.0	3.0
ptg000063l	1001	1002	5.0	4.0	5.0	6.0
ptg000063l	1101	1102	14.0	8.0	13.0	5.0
ptg000063l	1201	1202	0.0	0.0	0.0	0.0
ptg000063l	1301	1302	3.0	3.0	6.0	9.0
ptg000063l	1401	1402	1.0	2.0	1.0	0.0
ptg000063l	1501	1502	1.0	5.0	1.0	1.0
ptg000063l	1601	1602	15.0	6.0	9.0	10.0
ptg000063l	1701	1702	30.0	26.0	32.0	26.0
ptg000063l	1801	1802	11.0	12.0	13.0	17.0
ptg000063l	1901	1902	12.0	20.0	23.0	14.0
ptg000063l	2001	2002	40.0	48.0	40.0	55.0
ptg000063l	2101	2102	46.0	44.0	54.0	92.0
ptg000063l	2201	2202	51.0	66.0	66.0	88.0
ptg000063l	2301	2302	50.0	82.0	55.0	80.0
ptg000063l	2401	2402	49.0	80.0	52.0	80.0
ptg000063l	2501	2502	30.0	67.0	47.0	82.0
ptg000063l	2601	2602	25.0	43.0	23.0	45.0
ptg000063l	2701	2702	2.0	5.0	5.0	2.0
ptg000063l	2801	2802	12.0	19.0	17.0	19.0
ptg000063l	2901	2902	4.0	1.0	3.0	4.0
ptg000063l	3001	3002	5.0	3.0	8.0	7.0
ptg000063l	3101	3102	28.0	18.0	26.0	31.0
ptg000063l	3201	3202	35.0	37.0	48.0	36.0
ptg000063l	3301	3302	17.0	17.0	23.0	20.0
ptg000063l	3401	3402	4.0	3.0	3.0	6.0
ptg000063l	3501	3502	18.0	13.0	20.0	30.0
ptg000063l	3601	3602	45.0	39.0	65.0	79.0
ptg000063l	3701	3702	44.0	46.0	61.0	100.0
ptg000063l	3801	3802	61.0	62.0	66.0	96.0
ptg000063l	3901	3902	65.0	77.0	85.0	93.0
ptg000063l	4001	4002	72.0	81.0	83.0	94.0
ptg000063l	4101	4102	69.0	89.0	86.0	114.0
