#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'S1.dedup.bam'	'S2.dedup.bam'	'S3.dedup.bam'	'S4.dedup.bam'
ptg000068l	1	2	0.0	0.0	0.0	1.0
ptg000068l	101	102	16.0	17.0	15.0	19.0
ptg000068l	201	202	34.0	38.0	34.0	44.0
ptg000068l	301	302	51.0	49.0	53.0	66.0
ptg000068l	401	402	45.0	65.0	61.0	97.0
ptg000068l	501	502	72.0	74.0	78.0	105.0
ptg000068l	601	602	62.0	70.0	75.0	90.0
ptg000068l	701	702	58.0	79.0	61.0	92.0
ptg000068l	801	802	54.0	71.0	65.0	65.0
ptg000068l	901	902	18.0	24.0	28.0	26.0
ptg000068l	1001	1002	5.0	5.0	8.0	8.0
ptg000068l	1101	1102	16.0	22.0	26.0	24.0
ptg000068l	1201	1202	18.0	21.0	22.0	22.0
ptg000068l	1301	1302	13.0	4.0	10.0	5.0
ptg000068l	1401	1402	5.0	3.0	7.0	4.0
ptg000068l	1501	1502	18.0	21.0	23.0	21.0
ptg000068l	1601	1602	2.0	3.0	3.0	3.0
ptg000068l	1701	1702	1.0	0.0	0.0	1.0
ptg000068l	1801	1802	12.0	10.0	13.0	21.0
ptg000068l	1901	1902	22.0	15.0	21.0	26.0
ptg000068l	2001	2002	16.0	21.0	27.0	26.0
ptg000068l	2101	2102	3.0	18.0	15.0	16.0
ptg000068l	2201	2202	1.0	5.0	7.0	7.0
ptg000068l	2301	2302	29.0	28.0	35.0	48.0
ptg000068l	2401	2402	63.0	71.0	71.0	99.0
ptg000068l	2501	2502	59.0	60.0	62.0	84.0
ptg000068l	2601	2602	44.0	52.0	42.0	64.0
ptg000068l	2701	2702	45.0	57.0	64.0	75.0
ptg000068l	2801	2802	47.0	44.0	64.0	74.0
ptg000068l	2901	2902	61.0	84.0	86.0	93.0
ptg000068l	3001	3002	67.0	78.0	67.0	89.0
ptg000068l	3101	3102	41.0	38.0	40.0	52.0
ptg000068l	3201	3202	22.0	34.0	41.0	53.0
ptg000068l	3301	3302	32.0	36.0	50.0	42.0
ptg000068l	3401	3402	37.0	27.0	42.0	49.0
ptg000068l	3501	3502	49.0	60.0	55.0	80.0
ptg000068l	3601	3602	63.0	78.0	67.0	99.0
ptg000068l	3701	3702	51.0	52.0	46.0	54.0
ptg000068l	3801	3802	18.0	34.0	34.0	31.0
ptg000068l	3901	3902	45.0	54.0	58.0	74.0
ptg000068l	4001	4002	48.0	72.0	62.0	83.0
ptg000068l	4101	4102	50.0	42.0	49.0	88.0
ptg000068l	4201	4202	63.0	51.0	69.0	106.0
ptg000068l	4301	4302	45.0	73.0	63.0	102.0
ptg000068l	4401	4402	34.0	33.0	53.0	61.0
ptg000068l	4501	4502	41.0	63.0	69.0	80.0
ptg000068l	4601	4602	14.0	28.0	26.0	41.0
ptg000068l	4701	4702	8.0	19.0	12.0	12.0
ptg000068l	4801	4802	7.0	13.0	7.0	16.0
ptg000068l	4901	4902	13.0	18.0	13.0	26.0
ptg000068l	5001	5002	15.0	15.0	10.0	24.0
ptg000068l	5101	5102	14.0	18.0	15.0	26.0
ptg000068l	5201	5202	9.0	11.0	10.0	16.0
ptg000068l	5301	5302	3.0	6.0	4.0	5.0
ptg000068l	5401	5402	10.0	28.0	18.0	22.0
ptg000068l	5501	5502	6.0	15.0	12.0	12.0
ptg000068l	5601	5602	2.0	3.0	3.0	0.0
ptg000068l	5701	5702	2.0	12.0	12.0	4.0
ptg000068l	5801	5802	1.0	1.0	0.0	0.0
ptg000068l	5901	5902	1.0	12.0	9.0	8.0
ptg000068l	6001	6002	1.0	8.0	4.0	4.0
ptg000068l	6101	6102	2.0	2.0	2.0	2.0
ptg000068l	6201	6202	3.0	1.0	10.0	4.0
ptg000068l	6301	6302	29.0	30.0	32.0	42.0
ptg000068l	6401	6402	19.0	12.0	18.0	23.0
ptg000068l	6501	6502	16.0	13.0	15.0	13.0
ptg000068l	6601	6602	51.0	33.0	45.0	60.0
ptg000068l	6701	6702	54.0	41.0	64.0	94.0
ptg000068l	6801	6802	59.0	57.0	79.0	96.0
ptg000068l	6901	6902	70.0	67.0	57.0	81.0
ptg000068l	7001	7002	75.0	65.0	75.0	92.0
ptg000068l	7101	7102	63.0	65.0	73.0	92.0
ptg000068l	7201	7202	60.0	56.0	68.0	99.0
ptg000068l	7301	7302	57.0	50.0	54.0	93.0
ptg000068l	7401	7402	37.0	33.0	39.0	67.0
ptg000068l	7501	7502	6.0	11.0	7.0	15.0
ptg000068l	7601	7602	13.0	8.0	9.0	10.0
ptg000068l	7701	7702	27.0	41.0	28.0	39.0
ptg000068l	7801	7802	35.0	48.0	42.0	61.0
ptg000068l	7901	7902	50.0	56.0	68.0	68.0
ptg000068l	8001	8002	43.0	55.0	48.0	53.0
ptg000068l	8101	8102	15.0	19.0	6.0	12.0
ptg000068l	8201	8202	66.0	68.0	61.0	76.0
ptg000068l	8301	8302	85.0	61.0	86.0	105.0
ptg000068l	8401	8402	66.0	64.0	85.0	111.0
ptg000068l	8501	8502	84.0	83.0	98.0	104.0
ptg000068l	8601	8602	81.0	95.0	84.0	105.0
ptg000068l	8701	8702	88.0	102.0	87.0	108.0
ptg000068l	8801	8802	70.0	88.0	94.0	96.0
ptg000068l	8901	8902	104.0	86.0	97.0	115.0
